user_id,event_date,event,plan,segment
u_11061,2024-06-12,login,Free,신규
u_11063,2024-06-12,login,Pro,신규
u_11068,2024-06-12,signup,Free,신규
u_11069,2024-06-12,signup,Basic,신규
u_11074,2024-06-12,signup,Free,신규
u_11076,2024-06-12,signup,Basic,신규
u_11077,2024-06-12,signup,Pro,신규
u_11079,2024-06-12,signup,Basic,신규
u_11084,2024-06-12,signup,Basic,신규
u_11091,2024-06-12,signup,Basic,신규
u_11101,2024-06-12,signup,Free,신규
u_11102,2024-06-12,signup,Free,신규
u_11106,2024-06-12,signup,Basic,신규
u_11111,2024-06-12,signup,Pro,신규
u_11113,2024-06-12,trial_start,Basic,신규
u_11114,2024-06-12,signup,Free,신규
u_11118,2024-06-12,signup,Free,신규
u_11124,2024-06-12,signup,Free,신규
u_11125,2024-06-12,signup,Basic,신규
u_11128,2024-06-12,signup,Basic,신규
u_11129,2024-06-12,signup,Free,신규
u_11130,2024-06-12,signup,Free,신규
u_11140,2024-06-12,signup,Basic,신규
u_11143,2024-06-12,signup,Basic,신규
u_10016,2024-06-13,login,Free,기존
u_10035,2024-06-13,login,Basic,기존
u_10043,2024-06-13,login,Basic,기존
u_10044,2024-06-13,login,Basic,기존
u_10072,2024-06-13,login,Free,기존
u_10105,2024-06-13,login,Free,기존
u_10110,2024-06-13,login,Basic,기존
u_10127,2024-06-13,login,Free,기존
u_10147,2024-06-13,login,Free,기존
u_10156,2024-06-13,login,Basic,기존
u_10162,2024-06-13,login,Basic,기존
u_10183,2024-06-13,login,Free,기존
u_10200,2024-06-13,search_fail,Basic,기존
u_10207,2024-06-13,login,Free,기존
u_10215,2024-06-13,login,Free,기존
u_10229,2024-06-13,login,Basic,기존
u_10252,2024-06-13,login,Free,기존
u_10259,2024-06-13,login,Free,기존
u_10278,2024-06-13,login,Pro,기존
u_10293,2024-06-13,login,Pro,기존
u_10298,2024-06-13,login,Free,기존
u_10299,2024-06-13,login,Basic,기존
u_10316,2024-06-13,login,Basic,기존
u_10322,2024-06-13,login,Free,기존
u_10336,2024-06-13,login,Basic,기존
u_10359,2024-06-13,login,Pro,기존
u_10395,2024-06-13,login,Basic,기존
u_10406,2024-06-13,login,Basic,기존
u_10417,2024-06-13,login,Free,기존
u_10422,2024-06-13,login,Free,기존
u_10423,2024-06-13,login,Free,기존
u_10426,2024-06-13,login,Free,기존
u_10439,2024-06-13,login,Free,기존
u_10455,2024-06-13,login,Free,기존
u_10458,2024-06-13,login,Free,기존
u_10464,2024-06-13,login,Free,기존
u_10465,2024-06-13,login,Basic,기존
u_10473,2024-06-13,login,Basic,기존
u_10494,2024-06-13,cancel,Basic,이탈위험
u_10509,2024-06-13,login,Free,기존
u_10530,2024-06-13,login,Pro,기존
u_10535,2024-06-13,login,Basic,기존
u_10545,2024-06-13,login,Free,기존
u_10557,2024-06-13,search_fail,Basic,기존
u_10558,2024-06-13,login,Free,기존
u_10564,2024-06-13,login,Basic,기존
u_10571,2024-06-13,login,Basic,기존
u_10574,2024-06-13,login,Basic,기존
u_10575,2024-06-13,search_fail,Free,이탈위험
u_10583,2024-06-13,login,Free,기존
u_10590,2024-06-13,login,Free,기존
u_10605,2024-06-13,login,Pro,기존
u_10635,2024-06-13,login,Free,기존
u_10636,2024-06-13,login,Basic,기존
u_10645,2024-06-13,login,Basic,기존
u_10670,2024-06-13,login,Basic,기존
u_10706,2024-06-13,login,Basic,기존
u_10715,2024-06-13,login,Basic,기존
u_10724,2024-06-13,login,Pro,기존
u_10725,2024-06-13,login,Free,기존
u_10727,2024-06-13,login,Free,기존
u_10737,2024-06-13,login,Free,기존
u_10741,2024-06-13,login,Basic,기존
u_10752,2024-06-13,cancel,Basic,이탈위험
u_10779,2024-06-13,login,Basic,기존
u_10782,2024-06-13,login,Basic,기존
u_10785,2024-06-13,search_fail,Pro,기존
u_10786,2024-06-13,login,Basic,기존
u_10793,2024-06-13,cancel,Free,이탈위험
u_10795,2024-06-13,cancel,Free,이탈위험
u_10812,2024-06-13,cancel,Basic,이탈위험
u_10827,2024-06-13,cancel,Free,이탈위험
u_10832,2024-06-13,cancel,Basic,이탈위험
u_10847,2024-06-13,login,Basic,기존
u_10860,2024-06-13,login,Basic,기존
u_10861,2024-06-13,login,Basic,기존
u_10871,2024-06-13,login,Free,기존
u_10878,2024-06-13,search_fail,Free,기존
u_10881,2024-06-13,cancel,Free,이탈위험
u_10886,2024-06-13,login,Basic,기존
u_10892,2024-06-13,login,Pro,기존
u_10901,2024-06-13,search_fail,Basic,기존
u_10912,2024-06-13,login,Basic,기존
u_10916,2024-06-13,login,Pro,기존
u_10921,2024-06-13,login,Basic,기존
u_10928,2024-06-13,login,Free,기존
u_10929,2024-06-13,login,Basic,기존
u_10932,2024-06-13,login,Basic,이탈위험
u_10936,2024-06-13,login,Basic,기존
u_10942,2024-06-13,login,Pro,기존
u_10947,2024-06-13,login,Pro,기존
u_10950,2024-06-13,login,Free,기존
u_10952,2024-06-13,cancel,Free,이탈위험
u_10961,2024-06-13,login,Pro,기존
u_10968,2024-06-13,login,Free,기존
u_10970,2024-06-13,payment,Free,신규
u_10972,2024-06-13,login,Pro,이탈위험
u_10980,2024-06-13,login,Basic,신규
u_10990,2024-06-13,cancel,Basic,이탈위험
u_10992,2024-06-13,login,Free,신규
u_11004,2024-06-13,login,Basic,이탈위험
u_11020,2024-06-13,login,Basic,신규
u_11027,2024-06-13,login,Basic,신규
u_11033,2024-06-13,payment,Basic,신규
u_11037,2024-06-13,login,Basic,신규
u_11047,2024-06-13,login,Basic,신규
u_11050,2024-06-13,login,Free,신규
u_11050,2024-06-13,search_fail,Free,신규
u_11054,2024-06-13,login,Free,신규
u_11057,2024-06-13,payment,Basic,신규
u_11059,2024-06-13,login,Free,신규
u_11072,2024-06-13,signup,Free,신규
u_11077,2024-06-13,trial_start,Pro,신규
u_11081,2024-06-13,signup,Basic,신규
u_11082,2024-06-13,signup,Basic,신규
u_11087,2024-06-13,signup,Free,신규
u_11089,2024-06-13,signup,Pro,신규
u_11093,2024-06-13,signup,Basic,신규
u_11098,2024-06-13,signup,Basic,신규
u_11110,2024-06-13,signup,Basic,신규
u_11114,2024-06-13,trial_start,Free,신규
u_11121,2024-06-13,trial_start,Free,신규
u_11133,2024-06-13,signup,Basic,신규
u_11134,2024-06-13,signup,Free,신규
u_10007,2024-06-14,login,Free,기존
u_10024,2024-06-14,login,Pro,기존
u_10038,2024-06-14,login,Basic,기존
u_10038,2024-06-14,search_fail,Basic,기존
u_10051,2024-06-14,login,Pro,기존
u_10060,2024-06-14,login,Free,기존
u_10085,2024-06-14,login,Basic,복귀
u_10095,2024-06-14,login,Free,기존
u_10100,2024-06-14,login,Basic,기존
u_10122,2024-06-14,login,Free,기존
u_10142,2024-06-14,login,Free,기존
u_10146,2024-06-14,login,Basic,기존
u_10179,2024-06-14,login,Basic,기존
u_10180,2024-06-14,login,Basic,기존
u_10184,2024-06-14,login,Basic,기존
u_10188,2024-06-14,login,Basic,기존
u_10194,2024-06-14,login,Free,기존
u_10249,2024-06-14,login,Free,기존
u_10257,2024-06-14,login,Pro,기존
u_10287,2024-06-14,login,Free,기존
u_10296,2024-06-14,login,Free,기존
u_10300,2024-06-14,login,Free,기존
u_10326,2024-06-14,search_fail,Pro,기존
u_10351,2024-06-14,login,Free,기존
u_10355,2024-06-14,search_fail,Free,기존
u_10373,2024-06-14,login,Basic,기존
u_10376,2024-06-14,login,Basic,기존
u_10377,2024-06-14,login,Pro,기존
u_10379,2024-06-14,login,Free,기존
u_10405,2024-06-14,cancel,Basic,이탈위험
u_10415,2024-06-14,login,Basic,기존
u_10416,2024-06-14,login,Free,기존
u_10425,2024-06-14,login,Free,기존
u_10441,2024-06-14,login,Pro,기존
u_10459,2024-06-14,login,Free,기존
u_10482,2024-06-14,login,Basic,복귀
u_10483,2024-06-14,login,Basic,기존
u_10487,2024-06-14,login,Pro,기존
u_10489,2024-06-14,login,Free,기존
u_10510,2024-06-14,login,Free,기존
u_10511,2024-06-14,login,Free,기존
u_10522,2024-06-14,login,Pro,기존
u_10526,2024-06-14,login,Basic,기존
u_10528,2024-06-14,search_fail,Basic,기존
u_10529,2024-06-14,login,Free,기존
u_10537,2024-06-14,login,Basic,기존
u_10550,2024-06-14,login,Basic,기존
u_10559,2024-06-14,login,Free,기존
u_10572,2024-06-14,login,Basic,기존
u_10585,2024-06-14,login,Basic,기존
u_10586,2024-06-14,search_fail,Basic,기존
u_10588,2024-06-14,login,Free,기존
u_10589,2024-06-14,login,Basic,기존
u_10620,2024-06-14,cancel,Pro,이탈위험
u_10624,2024-06-14,login,Free,기존
u_10660,2024-06-14,login,Free,기존
u_10691,2024-06-14,cancel,Basic,이탈위험
u_10693,2024-06-14,login,Basic,기존
u_10697,2024-06-14,login,Free,복귀
u_10734,2024-06-14,login,Pro,기존
u_10750,2024-06-14,login,Free,기존
u_10785,2024-06-14,login,Pro,기존
u_10787,2024-06-14,login,Basic,기존
u_10797,2024-06-14,login,Free,기존
u_10807,2024-06-14,login,Basic,기존
u_10818,2024-06-14,login,Pro,기존
u_10821,2024-06-14,login,Basic,기존
u_10825,2024-06-14,cancel,Basic,이탈위험
u_10829,2024-06-14,login,Free,기존
u_10830,2024-06-14,cancel,Basic,이탈위험
u_10848,2024-06-14,cancel,Basic,이탈위험
u_10850,2024-06-14,cancel,Free,이탈위험
u_10855,2024-06-14,cancel,Free,이탈위험
u_10875,2024-06-14,login,Basic,기존
u_10893,2024-06-14,login,Free,기존
u_10906,2024-06-14,login,Free,이탈위험
u_10910,2024-06-14,login,Basic,기존
u_10920,2024-06-14,login,Free,기존
u_10923,2024-06-14,login,Basic,기존
u_10939,2024-06-14,login,Free,기존
u_10953,2024-06-14,login,Free,이탈위험
u_10954,2024-06-14,login,Free,기존
u_10963,2024-06-14,search_fail,Basic,이탈위험
u_10976,2024-06-14,login,Basic,기존
u_10986,2024-06-14,login,Free,신규
u_11012,2024-06-14,login,Free,신규
u_11012,2024-06-14,search_fail,Free,신규
u_11016,2024-06-14,login,Pro,신규
u_11022,2024-06-14,login,Basic,신규
u_11028,2024-06-14,login,Free,이탈위험
u_11032,2024-06-14,login,Pro,신규
u_11043,2024-06-14,login,Free,신규
u_11057,2024-06-14,login,Basic,신규
u_11064,2024-06-14,payment,Free,신규
u_11070,2024-06-14,signup,Basic,신규
u_11071,2024-06-14,signup,Basic,신규
u_11072,2024-06-14,trial_start,Free,신규
u_11073,2024-06-14,signup,Pro,신규
u_11075,2024-06-14,trial_start,Pro,신규
u_11085,2024-06-14,signup,Free,신규
u_11086,2024-06-14,signup,Basic,신규
u_11089,2024-06-14,trial_start,Pro,신규
u_11090,2024-06-14,signup,Basic,신규
u_11095,2024-06-14,signup,Free,신규
u_11096,2024-06-14,signup,Free,신규
u_11097,2024-06-14,signup,Basic,신규
u_11107,2024-06-14,signup,Free,신규
u_11108,2024-06-14,signup,Basic,신규
u_11116,2024-06-14,signup,Free,신규
u_11119,2024-06-14,signup,Pro,신규
u_11122,2024-06-14,signup,Free,신규
u_11135,2024-06-14,signup,Free,신규
u_11138,2024-06-14,signup,Basic,신규
u_11139,2024-06-14,signup,Pro,신규
u_11142,2024-06-14,signup,Basic,신규
u_11146,2024-06-14,signup,Basic,신규
u_10004,2024-06-15,login,Basic,기존
u_10015,2024-06-15,login,Free,기존
u_10022,2024-06-15,login,Free,기존
u_10033,2024-06-15,login,Free,기존
u_10034,2024-06-15,login,Basic,기존
u_10045,2024-06-15,login,Free,기존
u_10049,2024-06-15,login,Basic,기존
u_10053,2024-06-15,login,Basic,기존
u_10074,2024-06-15,login,Basic,기존
u_10079,2024-06-15,login,Free,기존
u_10081,2024-06-15,search_fail,Pro,기존
u_10097,2024-06-15,login,Basic,기존
u_10109,2024-06-15,login,Free,기존
u_10112,2024-06-15,login,Basic,기존
u_10128,2024-06-15,login,Basic,기존
u_10157,2024-06-15,login,Pro,기존
u_10160,2024-06-15,login,Pro,기존
u_10168,2024-06-15,login,Pro,기존
u_10169,2024-06-15,login,Free,기존
u_10170,2024-06-15,login,Free,기존
u_10213,2024-06-15,login,Basic,기존
u_10214,2024-06-15,login,Pro,기존
u_10219,2024-06-15,login,Basic,기존
u_10230,2024-06-15,login,Basic,기존
u_10246,2024-06-15,login,Pro,기존
u_10264,2024-06-15,login,Pro,기존
u_10276,2024-06-15,login,Basic,기존
u_10291,2024-06-15,login,Pro,기존
u_10292,2024-06-15,login,Pro,기존
u_10302,2024-06-15,login,Free,기존
u_10338,2024-06-15,login,Free,기존
u_10349,2024-06-15,login,Free,기존
u_10367,2024-06-15,login,Free,기존
u_10384,2024-06-15,login,Basic,기존
u_10385,2024-06-15,login,Free,기존
u_10402,2024-06-15,login,Free,기존
u_10444,2024-06-15,login,Free,기존
u_10458,2024-06-15,search_fail,Free,기존
u_10469,2024-06-15,login,Free,기존
u_10504,2024-06-15,login,Free,기존
u_10516,2024-06-15,login,Free,기존
u_10534,2024-06-15,login,Basic,기존
u_10552,2024-06-15,login,Basic,기존
u_10555,2024-06-15,login,Pro,기존
u_10569,2024-06-15,login,Basic,기존
u_10575,2024-06-15,login,Free,이탈위험
u_10580,2024-06-15,login,Basic,기존
u_10596,2024-06-15,login,Pro,기존
u_10625,2024-06-15,login,Free,기존
u_10673,2024-06-15,login,Basic,기존
u_10686,2024-06-15,login,Free,기존
u_10709,2024-06-15,search_fail,Free,기존
u_10722,2024-06-15,search_fail,Basic,기존
u_10731,2024-06-15,login,Free,기존
u_10733,2024-06-15,login,Free,기존
u_10744,2024-06-15,login,Basic,기존
u_10755,2024-06-15,login,Free,기존
u_10763,2024-06-15,login,Pro,기존
u_10767,2024-06-15,login,Free,기존
u_10770,2024-06-15,login,Free,기존
u_10790,2024-06-15,login,Free,기존
u_10800,2024-06-15,search_fail,Basic,기존
u_10808,2024-06-15,login,Free,기존
u_10813,2024-06-15,login,Free,기존
u_10817,2024-06-15,login,Basic,기존
u_10822,2024-06-15,search_fail,Free,기존
u_10833,2024-06-15,login,Basic,기존
u_10836,2024-06-15,login,Basic,기존
u_10845,2024-06-15,login,Basic,기존
u_10853,2024-06-15,login,Basic,기존
u_10854,2024-06-15,login,Free,기존
u_10863,2024-06-15,login,Basic,기존
u_10867,2024-06-15,login,Basic,기존
u_10868,2024-06-15,login,Basic,기존
u_10872,2024-06-15,login,Basic,기존
u_10879,2024-06-15,login,Pro,기존
u_10883,2024-06-15,search_fail,Basic,기존
u_10899,2024-06-15,login,Free,기존
u_10901,2024-06-15,login,Basic,기존
u_10907,2024-06-15,login,Free,이탈위험
u_10919,2024-06-15,login,Basic,이탈위험
u_10927,2024-06-15,search_fail,Basic,기존
u_10957,2024-06-15,login,Basic,기존
u_10960,2024-06-15,login,Free,기존
u_10967,2024-06-15,login,Pro,기존
u_10971,2024-06-15,login,Pro,기존
u_10979,2024-06-15,login,Basic,기존
u_10981,2024-06-15,payment,Pro,신규
u_10984,2024-06-15,login,Basic,신규
u_10988,2024-06-15,login,Basic,신규
u_10989,2024-06-15,login,Pro,이탈위험
u_10991,2024-06-15,login,Free,신규
u_11001,2024-06-15,login,Pro,신규
u_11005,2024-06-15,login,Basic,신규
u_11018,2024-06-15,login,Free,신규
u_11019,2024-06-15,search_fail,Basic,신규
u_11022,2024-06-15,search_fail,Basic,신규
u_11040,2024-06-15,login,Basic,신규
u_11041,2024-06-15,login,Free,신규
u_11060,2024-06-15,login,Basic,신규
u_11062,2024-06-15,login,Basic,신규
u_11076,2024-06-15,trial_start,Basic,신규
u_11080,2024-06-15,trial_start,Free,신규
u_11082,2024-06-15,trial_start,Basic,신규
u_10008,2024-06-16,login,Pro,기존
u_10013,2024-06-16,login,Free,기존
u_10021,2024-06-16,login,Free,기존
u_10023,2024-06-16,login,Pro,기존
u_10026,2024-06-16,login,Pro,기존
u_10048,2024-06-16,login,Basic,기존
u_10050,2024-06-16,login,Free,기존
u_10065,2024-06-16,login,Free,기존
u_10088,2024-06-16,search_fail,Basic,기존
u_10092,2024-06-16,login,Pro,기존
u_10106,2024-06-16,login,Basic,기존
u_10111,2024-06-16,login,Free,기존
u_10114,2024-06-16,login,Free,기존
u_10130,2024-06-16,login,Basic,기존
u_10134,2024-06-16,login,Pro,기존
u_10139,2024-06-16,login,Free,기존
u_10148,2024-06-16,login,Free,기존
u_10181,2024-06-16,login,Basic,기존
u_10193,2024-06-16,login,Basic,기존
u_10218,2024-06-16,login,Free,기존
u_10221,2024-06-16,login,Free,기존
u_10224,2024-06-16,login,Basic,기존
u_10232,2024-06-16,login,Basic,기존
u_10239,2024-06-16,login,Basic,기존
u_10255,2024-06-16,login,Basic,기존
u_10262,2024-06-16,login,Basic,기존
u_10295,2024-06-16,login,Basic,기존
u_10309,2024-06-16,login,Basic,기존
u_10313,2024-06-16,login,Pro,기존
u_10317,2024-06-16,login,Pro,기존
u_10318,2024-06-16,login,Pro,기존
u_10332,2024-06-16,login,Free,이탈위험
u_10362,2024-06-16,login,Basic,기존
u_10381,2024-06-16,login,Free,기존
u_10388,2024-06-16,login,Basic,기존
u_10389,2024-06-16,login,Basic,기존
u_10390,2024-06-16,login,Basic,이탈위험
u_10391,2024-06-16,login,Basic,기존
u_10401,2024-06-16,login,Pro,기존
u_10431,2024-06-16,login,Pro,기존
u_10433,2024-06-16,login,Free,기존
u_10447,2024-06-16,login,Free,기존
u_10492,2024-06-16,login,Pro,기존
u_10496,2024-06-16,login,Basic,기존
u_10501,2024-06-16,login,Free,기존
u_10528,2024-06-16,login,Basic,기존
u_10532,2024-06-16,login,Free,기존
u_10536,2024-06-16,search_fail,Basic,기존
u_10540,2024-06-16,login,Free,기존
u_10549,2024-06-16,login,Basic,기존
u_10603,2024-06-16,login,Free,기존
u_10606,2024-06-16,search_fail,Free,기존
u_10608,2024-06-16,login,Basic,기존
u_10617,2024-06-16,login,Pro,기존
u_10626,2024-06-16,login,Free,기존
u_10628,2024-06-16,login,Pro,기존
u_10642,2024-06-16,search_fail,Pro,기존
u_10651,2024-06-16,search_fail,Free,기존
u_10656,2024-06-16,login,Basic,기존
u_10665,2024-06-16,login,Free,기존
u_10685,2024-06-16,login,Free,기존
u_10690,2024-06-16,login,Basic,기존
u_10693,2024-06-16,search_fail,Basic,기존
u_10701,2024-06-16,login,Free,기존
u_10701,2024-06-16,search_fail,Free,기존
u_10702,2024-06-16,search_fail,Basic,기존
u_10711,2024-06-16,login,Basic,기존
u_10721,2024-06-16,login,Pro,기존
u_10728,2024-06-16,login,Basic,기존
u_10743,2024-06-16,login,Pro,기존
u_10791,2024-06-16,login,Free,기존
u_10800,2024-06-16,login,Basic,기존
u_10802,2024-06-16,login,Basic,기존
u_10804,2024-06-16,login,Basic,기존
u_10815,2024-06-16,login,Basic,기존
u_10831,2024-06-16,login,Free,기존
u_10857,2024-06-16,login,Basic,기존
u_10870,2024-06-16,login,Free,기존
u_10895,2024-06-16,search_fail,Free,이탈위험
u_10898,2024-06-16,login,Pro,기존
u_10902,2024-06-16,login,Free,기존
u_10917,2024-06-16,search_fail,Pro,기존
u_10922,2024-06-16,login,Free,기존
u_10925,2024-06-16,login,Basic,기존
u_10930,2024-06-16,login,Free,기존
u_10937,2024-06-16,login,Basic,이탈위험
u_10948,2024-06-16,login,Free,기존
u_10958,2024-06-16,login,Basic,기존
u_10959,2024-06-16,login,Basic,이탈위험
u_10964,2024-06-16,login,Basic,이탈위험
u_10970,2024-06-16,login,Free,기존
u_10981,2024-06-16,login,Pro,신규
u_10983,2024-06-16,login,Pro,이탈위험
u_10997,2024-06-16,login,Basic,이탈위험
u_11008,2024-06-16,login,Pro,신규
u_11009,2024-06-16,login,Free,신규
u_11014,2024-06-16,login,Basic,신규
u_11035,2024-06-16,login,Basic,신규
u_11036,2024-06-16,payment,Free,신규
u_11037,2024-06-16,payment,Basic,신규
u_11044,2024-06-16,login,Basic,신규
u_11049,2024-06-16,login,Basic,신규
u_11055,2024-06-16,login,Pro,신규
u_11066,2024-06-16,login,Free,이탈위험
u_11081,2024-06-16,trial_start,Basic,신규
u_11110,2024-06-16,trial_start,Basic,신규
u_11111,2024-06-16,trial_start,Pro,신규
u_10038,2024-06-17,login,Basic,기존
u_10056,2024-06-17,login,Free,기존
u_10059,2024-06-17,login,Pro,기존
u_10065,2024-06-17,login,Free,기존
u_10076,2024-06-17,login,Free,기존
u_10095,2024-06-17,login,Free,기존
u_10105,2024-06-17,login,Free,기존
u_10113,2024-06-17,login,Basic,기존
u_10114,2024-06-17,login,Free,기존
u_10115,2024-06-17,login,Free,기존
u_10124,2024-06-17,login,Basic,기존
u_10136,2024-06-17,login,Basic,기존
u_10158,2024-06-17,login,Basic,기존
u_10163,2024-06-17,login,Free,기존
u_10183,2024-06-17,login,Free,기존
u_10207,2024-06-17,login,Free,기존
u_10219,2024-06-17,login,Basic,기존
u_10219,2024-06-17,search_fail,Basic,기존
u_10222,2024-06-17,cancel,Basic,이탈위험
u_10224,2024-06-17,login,Basic,기존
u_10241,2024-06-17,login,Pro,기존
u_10258,2024-06-17,login,Basic,기존
u_10267,2024-06-17,login,Free,기존
u_10274,2024-06-17,login,Free,기존
u_10287,2024-06-17,login,Free,기존
u_10302,2024-06-17,login,Free,기존
u_10342,2024-06-17,login,Free,기존
u_10351,2024-06-17,login,Free,기존
u_10353,2024-06-17,login,Basic,기존
u_10367,2024-06-17,login,Free,기존
u_10381,2024-06-17,login,Free,기존
u_10417,2024-06-17,login,Free,기존
u_10426,2024-06-17,login,Free,기존
u_10441,2024-06-17,login,Pro,기존
u_10447,2024-06-17,login,Free,기존
u_10502,2024-06-17,login,Pro,기존
u_10513,2024-06-17,login,Basic,기존
u_10516,2024-06-17,login,Free,기존
u_10523,2024-06-17,login,Free,기존
u_10523,2024-06-17,search_fail,Free,기존
u_10538,2024-06-17,login,Pro,기존
u_10543,2024-06-17,login,Free,기존
u_10550,2024-06-17,login,Basic,기존
u_10558,2024-06-17,login,Free,기존
u_10562,2024-06-17,login,Pro,기존
u_10574,2024-06-17,login,Basic,기존
u_10583,2024-06-17,login,Free,기존
u_10585,2024-06-17,login,Basic,기존
u_10588,2024-06-17,login,Free,기존
u_10589,2024-06-17,login,Basic,기존
u_10598,2024-06-17,login,Free,기존
u_10624,2024-06-17,login,Free,기존
u_10645,2024-06-17,login,Basic,기존
u_10656,2024-06-17,login,Basic,기존
u_10659,2024-06-17,login,Free,기존
u_10670,2024-06-17,login,Basic,기존
u_10674,2024-06-17,login,Pro,기존
u_10679,2024-06-17,login,Free,기존
u_10690,2024-06-17,login,Basic,기존
u_10695,2024-06-17,login,Basic,복귀
u_10696,2024-06-17,login,Basic,기존
u_10718,2024-06-17,login,Basic,기존
u_10719,2024-06-17,login,Pro,기존
u_10725,2024-06-17,login,Free,기존
u_10734,2024-06-17,login,Pro,기존
u_10741,2024-06-17,login,Basic,기존
u_10755,2024-06-17,login,Free,기존
u_10757,2024-06-17,search_fail,Free,기존
u_10765,2024-06-17,login,Basic,기존
u_10775,2024-06-17,login,Free,기존
u_10782,2024-06-17,login,Basic,기존
u_10785,2024-06-17,login,Pro,기존
u_10800,2024-06-17,login,Basic,기존
u_10802,2024-06-17,login,Basic,기존
u_10803,2024-06-17,login,Free,기존
u_10817,2024-06-17,login,Basic,기존
u_10842,2024-06-17,login,Free,기존
u_10879,2024-06-17,login,Pro,기존
u_10890,2024-06-17,login,Basic,기존
u_10895,2024-06-17,cancel,Free,이탈위험
u_10898,2024-06-17,login,Pro,이탈위험
u_10921,2024-06-17,login,Basic,기존
u_10933,2024-06-17,search_fail,Basic,기존
u_10944,2024-06-17,login,Basic,기존
u_10951,2024-06-17,login,Basic,이탈위험
u_10969,2024-06-17,search_fail,Pro,기존
u_10971,2024-06-17,login,Pro,기존
u_10974,2024-06-17,cancel,Basic,이탈위험
u_10982,2024-06-17,cancel,Basic,이탈위험
u_10985,2024-06-17,login,Basic,기존
u_11006,2024-06-17,login,Pro,기존
u_11009,2024-06-17,login,Free,기존
u_11010,2024-06-17,payment,Free,신규
u_11013,2024-06-17,cancel,Pro,이탈위험
u_11021,2024-06-17,login,Free,기존
u_11026,2024-06-17,login,Basic,기존
u_11030,2024-06-17,login,Basic,기존
u_11039,2024-06-17,cancel,Basic,이탈위험
u_11042,2024-06-17,login,Basic,이탈위험
u_11044,2024-06-17,login,Basic,이탈위험
u_11058,2024-06-17,payment,Basic,신규
u_11058,2024-06-17,login,Basic,이탈위험
u_11066,2024-06-17,cancel,Free,이탈위험
u_11069,2024-06-17,cancel,Basic,이탈위험
u_11075,2024-06-17,login,Pro,신규
u_11077,2024-06-17,login,Pro,이탈위험
u_11082,2024-06-17,login,Basic,이탈위험
u_11097,2024-06-17,trial_start,Basic,신규
u_11099,2024-06-17,search_fail,Basic,신규
u_11102,2024-06-17,trial_start,Free,신규
u_11109,2024-06-17,login,Basic,이탈위험
u_11113,2024-06-17,login,Basic,신규
u_11114,2024-06-17,login,Free,신규
u_11116,2024-06-17,login,Free,신규
u_11120,2024-06-17,cancel,Free,이탈위험
u_11128,2024-06-17,login,Basic,신규
u_11133,2024-06-17,trial_start,Basic,신규
u_11134,2024-06-17,login,Free,신규
u_11135,2024-06-17,login,Free,신규
u_11140,2024-06-17,trial_start,Basic,신규
u_11142,2024-06-17,cancel,Basic,이탈위험
u_11146,2024-06-17,login,Basic,신규
u_11148,2024-06-17,signup,Basic,신규
u_11156,2024-06-17,signup,Basic,신규
u_11163,2024-06-17,signup,Pro,신규
u_11164,2024-06-17,signup,Pro,신규
u_11165,2024-06-17,signup,Basic,신규
u_11166,2024-06-17,signup,Pro,신규
u_11168,2024-06-17,signup,Free,신규
u_11172,2024-06-17,signup,Pro,신규
u_11177,2024-06-17,signup,Basic,신규
u_11194,2024-06-17,signup,Free,신규
u_11198,2024-06-17,signup,Pro,신규
u_10007,2024-06-18,login,Free,기존
u_10008,2024-06-18,login,Pro,기존
u_10028,2024-06-18,login,Free,기존
u_10033,2024-06-18,login,Free,기존
u_10035,2024-06-18,login,Basic,기존
u_10037,2024-06-18,login,Free,기존
u_10043,2024-06-18,login,Basic,기존
u_10046,2024-06-18,login,Free,기존
u_10049,2024-06-18,login,Basic,기존
u_10051,2024-06-18,login,Pro,기존
u_10070,2024-06-18,login,Basic,기존
u_10075,2024-06-18,login,Free,기존
u_10091,2024-06-18,login,Free,기존
u_10093,2024-06-18,login,Basic,기존
u_10148,2024-06-18,login,Free,기존
u_10160,2024-06-18,login,Pro,기존
u_10166,2024-06-18,login,Pro,기존
u_10166,2024-06-18,search_fail,Pro,기존
u_10179,2024-06-18,login,Basic,기존
u_10184,2024-06-18,login,Basic,기존
u_10200,2024-06-18,search_fail,Basic,기존
u_10211,2024-06-18,login,Pro,기존
u_10257,2024-06-18,login,Pro,기존
u_10306,2024-06-18,login,Basic,기존
u_10320,2024-06-18,search_fail,Basic,기존
u_10334,2024-06-18,login,Basic,기존
u_10336,2024-06-18,login,Basic,기존
u_10355,2024-06-18,login,Free,기존
u_10375,2024-06-18,login,Free,기존
u_10377,2024-06-18,login,Pro,기존
u_10384,2024-06-18,login,Basic,기존
u_10386,2024-06-18,login,Pro,기존
u_10390,2024-06-18,cancel,Basic,이탈위험
u_10391,2024-06-18,login,Basic,기존
u_10422,2024-06-18,login,Free,기존
u_10471,2024-06-18,login,Basic,기존
u_10473,2024-06-18,login,Basic,기존
u_10489,2024-06-18,login,Free,기존
u_10535,2024-06-18,login,Basic,기존
u_10541,2024-06-18,login,Basic,기존
u_10564,2024-06-18,login,Basic,기존
u_10580,2024-06-18,login,Basic,기존
u_10596,2024-06-18,login,Pro,기존
u_10605,2024-06-18,login,Pro,기존
u_10613,2024-06-18,search_fail,Basic,기존
u_10614,2024-06-18,search_fail,Basic,기존
