person,offer_id,received_time,instance_id,reward,difficulty,duration,offer_type,is_web,is_email,is_mobile,is_social,duration_hours,reward_ratio,gender,age,became_member_on,income,missing_profile,income_quartile,membership_days,natural_end,window_end,is_capped,viewed_time,is_viewed,completed_time,reward_received,is_completed,matched_amount,dup_transaction_flag
cc328665db7d4f77babe3cb7c87e2e2f,f19421c1d4aa40978ebb69ca19b0e20d,336,35959,5,5,5,bogo,1,1,1,1,120,1.0,M,52.0,2016-04-30,98000.0,0,Q4_고,817,456,456.0,False,360.0,1,444.0,5.0,1,23.55,1.0
cc328665db7d4f77babe3cb7c87e2e2f,fafdcd668e3743c1bb461111dcafc2a4,408,48712,2,10,10,discount,1,1,1,1,240,0.2,M,52.0,2016-04-30,98000.0,0,Q4_고,817,648,648.0,False,456.0,1,444.0,2.0,1,23.55,1.0
cc35fd7b202a43d19eddbec7b76e01ca,2298d6c36e964ae4a3e7e9706d1fb8c2,576,69143,3,7,7,discount,1,1,1,1,168,0.42857142857142855,M,41.0,2017-03-10,76000.0,0,Q3_중상,503,744,744.0,False,588.0,1,606.0,3.0,1,37.11,0.0
cc35fd7b202a43d19eddbec7b76e01ca,f19421c1d4aa40978ebb69ca19b0e20d,336,30990,5,5,5,bogo,1,1,1,1,120,1.0,M,41.0,2017-03-10,76000.0,0,Q3_중상,503,456,456.0,False,342.0,1,354.0,5.0,1,25.24,0.0
cc35fd7b202a43d19eddbec7b76e01ca,fafdcd668e3743c1bb461111dcafc2a4,168,18315,2,10,10,discount,1,1,1,1,240,0.2,M,41.0,2017-03-10,76000.0,0,Q3_중상,503,408,408.0,False,168.0,1,192.0,2.0,1,18.78,0.0
cc3a69551fd3464eac2ce0310e010398,2298d6c36e964ae4a3e7e9706d1fb8c2,336,32150,3,7,7,discount,1,1,1,1,168,0.42857142857142855,M,45.0,2017-07-09,65000.0,0,Q3_중상,382,504,504.0,False,336.0,1,348.0,3.0,1,16.86,0.0
cc3a69551fd3464eac2ce0310e010398,4d5c57ea9a6940dd891ad53e9dbe8da0,408,44897,10,10,5,bogo,1,1,1,1,120,1.0,M,45.0,2017-07-09,65000.0,0,Q3_중상,382,528,504.0,True,408.0,1,,,0,,
cc3a69551fd3464eac2ce0310e010398,4d5c57ea9a6940dd891ad53e9dbe8da0,504,57607,10,10,5,bogo,1,1,1,1,120,1.0,M,45.0,2017-07-09,65000.0,0,Q3_중상,382,624,624.0,False,540.0,1,,,0,,
cc3a69551fd3464eac2ce0310e010398,ae264e3637204a6fb9bb56bc8210ddfd,168,19493,10,10,7,bogo,0,1,1,1,168,1.0,M,45.0,2017-07-09,65000.0,0,Q3_중상,382,336,336.0,False,168.0,1,,,0,,
cc3a69551fd3464eac2ce0310e010398,f19421c1d4aa40978ebb69ca19b0e20d,576,70317,5,5,5,bogo,1,1,1,1,120,1.0,M,45.0,2017-07-09,65000.0,0,Q3_중상,382,696,696.0,False,654.0,1,594.0,5.0,1,6.98,0.0
cc3ad71378a240a0841158e9aefe046e,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,44021,5,20,10,discount,1,1,0,0,240,0.25,M,25.0,2017-02-20,35000.0,0,Q1_저,521,648,648.0,False,,0,510.0,5.0,1,16.17,0.0
cc3ad71378a240a0841158e9aefe046e,3f207df678b143eea3cee63160fa8bed,576,69437,0,0,4,informational,1,1,1,0,96,,M,25.0,2017-02-20,35000.0,0,Q1_저,521,672,672.0,False,,0,,,0,,
cc3ad71378a240a0841158e9aefe046e,fafdcd668e3743c1bb461111dcafc2a4,336,31273,2,10,10,discount,1,1,1,1,240,0.2,M,25.0,2017-02-20,35000.0,0,Q1_저,521,576,576.0,False,384.0,1,390.0,2.0,1,12.27,0.0
cc3c53d1212c42d99bcb4a1f016239e3,4d5c57ea9a6940dd891ad53e9dbe8da0,504,55473,10,10,5,bogo,1,1,1,1,120,1.0,M,74.0,2015-03-06,68000.0,0,Q3_중상,1238,624,624.0,False,528.0,1,,,0,,
cc3c53d1212c42d99bcb4a1f016239e3,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,4652,5,5,7,bogo,1,1,1,0,168,1.0,M,74.0,2015-03-06,68000.0,0,Q3_중상,1238,168,168.0,False,,0,78.0,5.0,1,105.24,0.0
cc3c53d1212c42d99bcb4a1f016239e3,ae264e3637204a6fb9bb56bc8210ddfd,576,72642,10,10,7,bogo,0,1,1,1,168,1.0,M,74.0,2015-03-06,68000.0,0,Q3_중상,1238,744,744.0,False,582.0,1,,,0,,
cc3c53d1212c42d99bcb4a1f016239e3,f19421c1d4aa40978ebb69ca19b0e20d,168,17356,5,5,5,bogo,1,1,1,1,120,1.0,M,74.0,2015-03-06,68000.0,0,Q3_중상,1238,288,288.0,False,180.0,1,180.0,5.0,1,6.6,0.0
cc3c53d1212c42d99bcb4a1f016239e3,fafdcd668e3743c1bb461111dcafc2a4,408,47222,2,10,10,discount,1,1,1,1,240,0.2,M,74.0,2015-03-06,68000.0,0,Q3_중상,1238,648,648.0,False,408.0,1,474.0,2.0,1,1.82,0.0
cc3ca7632fda478cb573c06ac9f445aa,2906b810c7d4411798c6938adc9daaa5,336,27225,2,10,7,discount,1,1,1,0,168,0.2,F,56.0,2017-07-08,52000.0,0,Q2_중하,383,504,504.0,False,354.0,1,342.0,2.0,1,16.2,0.0
cc3ca7632fda478cb573c06ac9f445aa,4d5c57ea9a6940dd891ad53e9dbe8da0,576,65409,10,10,5,bogo,1,1,1,1,120,1.0,F,56.0,2017-07-08,52000.0,0,Q2_중하,383,696,696.0,False,576.0,1,,,0,,
cc3ca7632fda478cb573c06ac9f445aa,ae264e3637204a6fb9bb56bc8210ddfd,0,1929,10,10,7,bogo,0,1,1,1,168,1.0,F,56.0,2017-07-08,52000.0,0,Q2_중하,383,168,168.0,False,36.0,1,108.0,10.0,1,10.15,0.0
cc3ca7632fda478cb573c06ac9f445aa,f19421c1d4aa40978ebb69ca19b0e20d,504,52729,5,5,5,bogo,1,1,1,1,120,1.0,F,56.0,2017-07-08,52000.0,0,Q2_중하,383,624,624.0,False,504.0,1,546.0,5.0,1,11.67,0.0
cc3ca7632fda478cb573c06ac9f445aa,fafdcd668e3743c1bb461111dcafc2a4,408,39972,2,10,10,discount,1,1,1,1,240,0.2,F,56.0,2017-07-08,52000.0,0,Q2_중하,383,648,648.0,False,408.0,1,414.0,2.0,1,10.9,0.0
cc3f80ea78da4d6085c8e90be8c67f47,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,55961,5,20,10,discount,1,1,0,0,240,0.25,F,74.0,2016-03-08,115000.0,0,Q4_고,870,744,744.0,False,,0,582.0,5.0,1,33.89,0.0
cc3f80ea78da4d6085c8e90be8c67f47,3f207df678b143eea3cee63160fa8bed,0,5143,0,0,4,informational,1,1,1,0,96,,F,74.0,2016-03-08,115000.0,0,Q4_고,870,96,96.0,False,24.0,1,,,0,,
cc3f80ea78da4d6085c8e90be8c67f47,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,30534,5,5,7,bogo,1,1,1,0,168,1.0,F,74.0,2016-03-08,115000.0,0,Q4_고,870,504,504.0,False,,0,,,0,,
cc40aaa447054294a86c75d79881e35a,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,43602,5,20,10,discount,1,1,0,0,240,0.25,F,76.0,2018-06-13,34000.0,0,Q1_저,43,648,576.0,True,,0,,,0,,
cc40aaa447054294a86c75d79881e35a,0b1e1539f2cc45b7b9fa7c272da2e1d7,576,69026,5,20,10,discount,1,1,0,0,240,0.25,F,76.0,2018-06-13,34000.0,0,Q1_저,43,816,816.0,False,,0,,,0,,
cc40aaa447054294a86c75d79881e35a,2298d6c36e964ae4a3e7e9706d1fb8c2,168,18192,3,7,7,discount,1,1,1,1,168,0.42857142857142855,F,76.0,2018-06-13,34000.0,0,Q1_저,43,336,336.0,False,180.0,1,,,0,,
cc40aaa447054294a86c75d79881e35a,2906b810c7d4411798c6938adc9daaa5,0,5500,2,10,7,discount,1,1,1,0,168,0.2,F,76.0,2018-06-13,34000.0,0,Q1_저,43,168,168.0,False,,0,12.0,2.0,1,70.19,0.0
cc40aaa447054294a86c75d79881e35a,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,30868,5,5,7,bogo,1,1,1,0,168,1.0,F,76.0,2018-06-13,34000.0,0,Q1_저,43,504,504.0,False,,0,,,0,,
cc40aaa447054294a86c75d79881e35a,f19421c1d4aa40978ebb69ca19b0e20d,504,56307,5,5,5,bogo,1,1,1,1,120,1.0,F,76.0,2018-06-13,34000.0,0,Q1_저,43,624,624.0,False,510.0,1,,,0,,
cc44cc35b0f044aaa9f174549fe86577,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,13783,5,20,10,discount,1,1,0,0,240,0.25,F,38.0,2013-10-06,59000.0,0,Q2_중하,1754,408,408.0,False,,0,,,0,,
cc44cc35b0f044aaa9f174549fe86577,2298d6c36e964ae4a3e7e9706d1fb8c2,336,26460,3,7,7,discount,1,1,1,1,168,0.42857142857142855,F,38.0,2013-10-06,59000.0,0,Q2_중하,1754,504,504.0,False,348.0,1,390.0,3.0,1,3.13,0.0
cc44cc35b0f044aaa9f174549fe86577,2906b810c7d4411798c6938adc9daaa5,0,1143,2,10,7,discount,1,1,1,0,168,0.2,F,38.0,2013-10-06,59000.0,0,Q2_중하,1754,168,168.0,False,,0,,,0,,
cc44cc35b0f044aaa9f174549fe86577,4d5c57ea9a6940dd891ad53e9dbe8da0,504,51951,10,10,5,bogo,1,1,1,1,120,1.0,F,38.0,2013-10-06,59000.0,0,Q2_중하,1754,624,624.0,False,516.0,1,,,0,,
cc44cc35b0f044aaa9f174549fe86577,5a8bc65990b245e5a138643cd4eb9837,408,39200,0,0,3,informational,0,1,1,1,72,,F,38.0,2013-10-06,59000.0,0,Q2_중하,1754,480,480.0,False,,0,,,0,,
cc44cc35b0f044aaa9f174549fe86577,5a8bc65990b245e5a138643cd4eb9837,576,64637,0,0,3,informational,0,1,1,1,72,,F,38.0,2013-10-06,59000.0,0,Q2_중하,1754,648,648.0,False,576.0,1,,,0,,
cc45d9155aac463d9ce1b33b260be9f9,2298d6c36e964ae4a3e7e9706d1fb8c2,504,53208,3,7,7,discount,1,1,1,1,168,0.42857142857142855,,,2017-08-02,,1,,358,672,672.0,False,510.0,1,,,0,,
cc45d9155aac463d9ce1b33b260be9f9,3f207df678b143eea3cee63160fa8bed,336,27706,0,0,4,informational,1,1,1,0,96,,,,2017-08-02,,1,,358,432,432.0,False,348.0,1,,,0,,
cc45d9155aac463d9ce1b33b260be9f9,4d5c57ea9a6940dd891ad53e9dbe8da0,408,40442,10,10,5,bogo,1,1,1,1,120,1.0,,,2017-08-02,,1,,358,528,528.0,False,444.0,1,462.0,10.0,1,57.49,0.0
cc45d9155aac463d9ce1b33b260be9f9,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,65888,5,5,7,bogo,1,1,1,0,168,1.0,,,2017-08-02,,1,,358,744,744.0,False,576.0,1,,,0,,
cc45d9155aac463d9ce1b33b260be9f9,ae264e3637204a6fb9bb56bc8210ddfd,168,15072,10,10,7,bogo,0,1,1,1,168,1.0,,,2017-08-02,,1,,358,336,336.0,False,204.0,1,,,0,,
cc479afdec8c4eca886f511ab031b915,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,27041,5,20,10,discount,1,1,0,0,240,0.25,M,63.0,2017-12-08,47000.0,0,Q1_저,230,576,576.0,False,,0,,,0,,
cc479afdec8c4eca886f511ab031b915,4d5c57ea9a6940dd891ad53e9dbe8da0,576,74893,10,10,5,bogo,1,1,1,1,120,1.0,M,63.0,2017-12-08,47000.0,0,Q1_저,230,696,696.0,False,582.0,1,,,0,,
cc479afdec8c4eca886f511ab031b915,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,39795,5,5,7,bogo,1,1,1,0,168,1.0,M,63.0,2017-12-08,47000.0,0,Q1_저,230,576,576.0,False,,0,,,0,,
cc479afdec8c4eca886f511ab031b915,ae264e3637204a6fb9bb56bc8210ddfd,168,23976,10,10,7,bogo,0,1,1,1,168,1.0,M,63.0,2017-12-08,47000.0,0,Q1_저,230,336,336.0,False,228.0,1,,,0,,
cc479afdec8c4eca886f511ab031b915,ae264e3637204a6fb9bb56bc8210ddfd,504,52550,10,10,7,bogo,0,1,1,1,168,1.0,M,63.0,2017-12-08,47000.0,0,Q1_저,230,672,672.0,False,504.0,1,,,0,,
cc4e9e91ab4f4964a34882c87b68d632,2906b810c7d4411798c6938adc9daaa5,408,47518,2,10,7,discount,1,1,1,0,168,0.2,M,61.0,2016-06-08,36000.0,0,Q1_저,778,576,576.0,False,,0,414.0,2.0,1,10.14,0.0
cc4e9e91ab4f4964a34882c87b68d632,3f207df678b143eea3cee63160fa8bed,168,22095,0,0,4,informational,1,1,1,0,96,,M,61.0,2016-06-08,36000.0,0,Q1_저,778,264,264.0,False,228.0,1,,,0,,
cc4e9e91ab4f4964a34882c87b68d632,3f207df678b143eea3cee63160fa8bed,336,34754,0,0,4,informational,1,1,1,0,96,,M,61.0,2016-06-08,36000.0,0,Q1_저,778,432,432.0,False,,0,,,0,,
cc4e9e91ab4f4964a34882c87b68d632,4d5c57ea9a6940dd891ad53e9dbe8da0,504,60230,10,10,5,bogo,1,1,1,1,120,1.0,M,61.0,2016-06-08,36000.0,0,Q1_저,778,624,624.0,False,504.0,1,516.0,10.0,1,15.95,0.0
cc4e9e91ab4f4964a34882c87b68d632,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,9416,5,5,7,bogo,1,1,1,0,168,1.0,M,61.0,2016-06-08,36000.0,0,Q1_저,778,168,168.0,False,,0,60.0,5.0,1,5.66,0.0
cc4e9e91ab4f4964a34882c87b68d632,ae264e3637204a6fb9bb56bc8210ddfd,576,72945,10,10,7,bogo,0,1,1,1,168,1.0,M,61.0,2016-06-08,36000.0,0,Q1_저,778,744,744.0,False,588.0,1,582.0,10.0,1,12.29,0.0
cc4f91c73dec40f0b86d5a78185e22f4,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,56521,5,20,10,discount,1,1,0,0,240,0.25,F,75.0,2016-03-24,72000.0,0,Q3_중상,854,744,744.0,False,,0,516.0,5.0,1,15.1,0.0
cc4f91c73dec40f0b86d5a78185e22f4,2298d6c36e964ae4a3e7e9706d1fb8c2,0,5705,3,7,7,discount,1,1,1,1,168,0.42857142857142855,F,75.0,2016-03-24,72000.0,0,Q3_중상,854,168,168.0,False,54.0,1,132.0,3.0,1,18.44,0.0
cc4f91c73dec40f0b86d5a78185e22f4,2906b810c7d4411798c6938adc9daaa5,336,31068,2,10,7,discount,1,1,1,0,168,0.2,F,75.0,2016-03-24,72000.0,0,Q3_중상,854,504,504.0,False,,0,468.0,2.0,1,14.02,1.0
cc4f91c73dec40f0b86d5a78185e22f4,3f207df678b143eea3cee63160fa8bed,168,18401,0,0,4,informational,1,1,1,0,96,,F,75.0,2016-03-24,72000.0,0,Q3_중상,854,264,264.0,False,,0,,,0,,
cc4f91c73dec40f0b86d5a78185e22f4,f19421c1d4aa40978ebb69ca19b0e20d,576,69232,5,5,5,bogo,1,1,1,1,120,1.0,F,75.0,2016-03-24,72000.0,0,Q3_중상,854,696,696.0,False,618.0,1,588.0,5.0,1,23.05,0.0
cc4f91c73dec40f0b86d5a78185e22f4,fafdcd668e3743c1bb461111dcafc2a4,408,43814,2,10,10,discount,1,1,1,1,240,0.2,F,75.0,2016-03-24,72000.0,0,Q3_중상,854,648,648.0,False,414.0,1,468.0,2.0,1,14.02,1.0
cc58250fc7404ff4859ba83701ed4a65,3f207df678b143eea3cee63160fa8bed,168,16054,0,0,4,informational,1,1,1,0,96,,M,62.0,2016-01-13,57000.0,0,Q2_중하,925,264,264.0,False,,0,,,0,,
cc58250fc7404ff4859ba83701ed4a65,4d5c57ea9a6940dd891ad53e9dbe8da0,408,41408,10,10,5,bogo,1,1,1,1,120,1.0,M,62.0,2016-01-13,57000.0,0,Q2_중하,925,528,528.0,False,408.0,1,456.0,10.0,1,19.75,0.0
cc58250fc7404ff4859ba83701ed4a65,ae264e3637204a6fb9bb56bc8210ddfd,576,66853,10,10,7,bogo,0,1,1,1,168,1.0,M,62.0,2016-01-13,57000.0,0,Q2_중하,925,744,744.0,False,576.0,1,618.0,10.0,1,24.86,0.0
cc58250fc7404ff4859ba83701ed4a65,fafdcd668e3743c1bb461111dcafc2a4,336,28699,2,10,10,discount,1,1,1,1,240,0.2,M,62.0,2016-01-13,57000.0,0,Q2_중하,925,576,576.0,False,372.0,1,360.0,2.0,1,23.88,0.0
cc59216feb104537985779fdcd175197,0b1e1539f2cc45b7b9fa7c272da2e1d7,576,69822,5,20,10,discount,1,1,0,0,240,0.25,,,2017-07-14,,1,,377,816,816.0,False,,0,,,0,,
cc59216feb104537985779fdcd175197,3f207df678b143eea3cee63160fa8bed,504,57120,0,0,4,informational,1,1,1,0,96,,,,2017-07-14,,1,,377,600,600.0,False,,0,,,0,,
cc59216feb104537985779fdcd175197,4d5c57ea9a6940dd891ad53e9dbe8da0,408,44404,10,10,5,bogo,1,1,1,1,120,1.0,,,2017-07-14,,1,,377,528,528.0,False,426.0,1,,,0,,
cc59216feb104537985779fdcd175197,5a8bc65990b245e5a138643cd4eb9837,0,6300,0,0,3,informational,0,1,1,1,72,,,,2017-07-14,,1,,377,72,72.0,False,48.0,1,,,0,,
cc59216feb104537985779fdcd175197,ae264e3637204a6fb9bb56bc8210ddfd,336,31659,10,10,7,bogo,0,1,1,1,168,1.0,,,2017-07-14,,1,,377,504,504.0,False,342.0,1,,,0,,
cc5acecea5ce4cae8b4529d418993f00,2906b810c7d4411798c6938adc9daaa5,504,53026,2,10,7,discount,1,1,1,0,168,0.2,,,2017-07-14,,1,,377,672,672.0,False,516.0,1,,,0,,
cc5acecea5ce4cae8b4529d418993f00,4d5c57ea9a6940dd891ad53e9dbe8da0,336,27532,10,10,5,bogo,1,1,1,1,120,1.0,,,2017-07-14,,1,,377,456,456.0,False,342.0,1,,,0,,
cc5acecea5ce4cae8b4529d418993f00,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,2223,5,5,7,bogo,1,1,1,0,168,1.0,,,2017-07-14,,1,,377,168,168.0,False,78.0,1,,,0,,
cc5ba93c23fe4e4eae16398c03d6825c,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,15546,5,20,10,discount,1,1,0,0,240,0.25,F,65.0,2016-08-15,88000.0,0,Q4_고,710,408,408.0,False,,0,216.0,5.0,1,21.82,0.0
cc5ba93c23fe4e4eae16398c03d6825c,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,55374,5,20,10,discount,1,1,0,0,240,0.25,F,65.0,2016-08-15,88000.0,0,Q4_고,710,744,744.0,False,,0,510.0,5.0,1,24.53,0.0
cc5ba93c23fe4e4eae16398c03d6825c,2298d6c36e964ae4a3e7e9706d1fb8c2,336,33300,3,7,7,discount,1,1,1,1,168,0.42857142857142855,F,65.0,2016-08-15,88000.0,0,Q4_고,710,504,504.0,False,378.0,1,372.0,3.0,1,31.07,0.0
cc5ba93c23fe4e4eae16398c03d6825c,fafdcd668e3743c1bb461111dcafc2a4,408,46067,2,10,10,discount,1,1,1,1,240,0.2,F,65.0,2016-08-15,88000.0,0,Q4_고,710,648,648.0,False,486.0,1,426.0,2.0,1,24.48,0.0
cc5eda544a34426db4b327faf64defa5,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,31986,5,5,7,bogo,1,1,1,0,168,1.0,F,81.0,2016-05-05,103000.0,0,Q4_고,812,504,408.0,True,,0,,,0,,
cc5eda544a34426db4b327faf64defa5,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,44741,5,5,7,bogo,1,1,1,0,168,1.0,F,81.0,2016-05-05,103000.0,0,Q4_고,812,576,576.0,False,,0,438.0,5.0,1,22.14,0.0
cc5eda544a34426db4b327faf64defa5,ae264e3637204a6fb9bb56bc8210ddfd,168,19325,10,10,7,bogo,0,1,1,1,168,1.0,F,81.0,2016-05-05,103000.0,0,Q4_고,812,336,336.0,False,180.0,1,192.0,10.0,1,12.96,0.0
cc5eda544a34426db4b327faf64defa5,f19421c1d4aa40978ebb69ca19b0e20d,0,6650,5,5,5,bogo,1,1,1,1,120,1.0,F,81.0,2016-05-05,103000.0,0,Q4_고,812,120,120.0,False,54.0,1,84.0,5.0,1,26.37,0.0
cc642120eeac4659a9451fe7e869a046,4d5c57ea9a6940dd891ad53e9dbe8da0,0,733,10,10,5,bogo,1,1,1,1,120,1.0,,,2015-11-24,,1,,975,120,120.0,False,6.0,1,,,0,,
cc642120eeac4659a9451fe7e869a046,5a8bc65990b245e5a138643cd4eb9837,504,51531,0,0,3,informational,0,1,1,1,72,,,,2015-11-24,,1,,975,576,576.0,False,504.0,1,,,0,,
cc642120eeac4659a9451fe7e869a046,f19421c1d4aa40978ebb69ca19b0e20d,576,64237,5,5,5,bogo,1,1,1,1,120,1.0,,,2015-11-24,,1,,975,696,696.0,False,582.0,1,,,0,,
cc642120eeac4659a9451fe7e869a046,fafdcd668e3743c1bb461111dcafc2a4,168,13367,2,10,10,discount,1,1,1,1,240,0.2,,,2015-11-24,,1,,975,408,408.0,False,198.0,1,,,0,,
cc6c8e723ea549debd8b538cdb250906,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,37167,5,20,10,discount,1,1,0,0,240,0.25,F,74.0,2017-10-10,89000.0,0,Q4_고,289,576,504.0,True,,0,408.0,5.0,1,22.8,0.0
cc6c8e723ea549debd8b538cdb250906,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,62667,5,20,10,discount,1,1,0,0,240,0.25,F,74.0,2017-10-10,89000.0,0,Q4_고,289,744,576.0,True,552.0,1,,,0,,
cc6c8e723ea549debd8b538cdb250906,0b1e1539f2cc45b7b9fa7c272da2e1d7,576,75418,5,20,10,discount,1,1,0,0,240,0.25,F,74.0,2017-10-10,89000.0,0,Q4_고,289,816,816.0,False,,0,,,0,,
cc6c8e723ea549debd8b538cdb250906,3f207df678b143eea3cee63160fa8bed,408,49932,0,0,4,informational,1,1,1,0,96,,F,74.0,2017-10-10,89000.0,0,Q4_고,289,504,504.0,False,468.0,1,,,0,,
cc6c8e723ea549debd8b538cdb250906,f19421c1d4aa40978ebb69ca19b0e20d,168,24491,5,5,5,bogo,1,1,1,1,120,1.0,F,74.0,2017-10-10,89000.0,0,Q4_고,289,288,288.0,False,168.0,1,,,0,,
cc70814cda714d2681da3d39a3a817b5,2298d6c36e964ae4a3e7e9706d1fb8c2,336,32161,3,7,7,discount,1,1,1,1,168,0.42857142857142855,,,2016-12-19,,1,,584,504,504.0,False,342.0,1,468.0,3.0,1,87.32,1.0
cc70814cda714d2681da3d39a3a817b5,3f207df678b143eea3cee63160fa8bed,576,70330,0,0,4,informational,1,1,1,0,96,,,,2016-12-19,,1,,584,672,672.0,False,,0,,,0,,
cc70814cda714d2681da3d39a3a817b5,5a8bc65990b245e5a138643cd4eb9837,0,6816,0,0,3,informational,0,1,1,1,72,,,,2016-12-19,,1,,584,72,72.0,False,30.0,1,,,0,,
cc70814cda714d2681da3d39a3a817b5,5a8bc65990b245e5a138643cd4eb9837,504,57619,0,0,3,informational,0,1,1,1,72,,,,2016-12-19,,1,,584,576,576.0,False,564.0,1,,,0,,
cc70814cda714d2681da3d39a3a817b5,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,44910,5,5,7,bogo,1,1,1,0,168,1.0,,,2016-12-19,,1,,584,576,576.0,False,456.0,1,468.0,5.0,1,87.32,1.0
cc70814cda714d2681da3d39a3a817b5,f19421c1d4aa40978ebb69ca19b0e20d,168,19502,5,5,5,bogo,1,1,1,1,120,1.0,,,2016-12-19,,1,,584,288,288.0,False,168.0,1,,,0,,
cc71b85ec36d43dfabafede2e142fc9e,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,60905,5,20,10,discount,1,1,0,0,240,0.25,F,22.0,2017-05-09,63000.0,0,Q2_중하,443,744,744.0,False,,0,510.0,5.0,1,23.7,1.0
cc71b85ec36d43dfabafede2e142fc9e,2298d6c36e964ae4a3e7e9706d1fb8c2,168,22768,3,7,7,discount,1,1,1,1,168,0.42857142857142855,F,22.0,2017-05-09,63000.0,0,Q2_중하,443,336,336.0,False,174.0,1,210.0,3.0,1,12.52,0.0
cc71b85ec36d43dfabafede2e142fc9e,2906b810c7d4411798c6938adc9daaa5,408,48200,2,10,7,discount,1,1,1,0,168,0.2,F,22.0,2017-05-09,63000.0,0,Q2_중하,443,576,576.0,False,,0,510.0,2.0,1,23.7,1.0
cc71b85ec36d43dfabafede2e142fc9e,fafdcd668e3743c1bb461111dcafc2a4,576,73667,2,10,10,discount,1,1,1,1,240,0.2,F,22.0,2017-05-09,63000.0,0,Q2_중하,443,816,816.0,False,600.0,1,606.0,2.0,1,24.58,0.0
cc7322218ad24de3aedc3123ec1c9e79,2298d6c36e964ae4a3e7e9706d1fb8c2,408,48841,3,7,7,discount,1,1,1,1,168,0.42857142857142855,F,52.0,2016-04-19,86000.0,0,Q4_고,828,576,576.0,False,432.0,1,,,0,,
cc7322218ad24de3aedc3123ec1c9e79,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,74301,5,5,7,bogo,1,1,1,0,168,1.0,F,52.0,2016-04-19,86000.0,0,Q4_고,828,744,744.0,False,582.0,1,600.0,5.0,1,26.83,1.0
cc7322218ad24de3aedc3123ec1c9e79,fafdcd668e3743c1bb461111dcafc2a4,504,61537,2,10,10,discount,1,1,1,1,240,0.2,F,52.0,2016-04-19,86000.0,0,Q4_고,828,744,744.0,False,546.0,1,600.0,2.0,1,26.83,1.0
cc75794a055c46639897a9d6205a782c,2906b810c7d4411798c6938adc9daaa5,576,75874,2,10,7,discount,1,1,1,0,168,0.2,M,91.0,2017-02-02,91000.0,0,Q4_고,539,744,744.0,False,576.0,1,576.0,2.0,1,18.59,0.0
cc75794a055c46639897a9d6205a782c,5a8bc65990b245e5a138643cd4eb9837,0,12264,0,0,3,informational,0,1,1,1,72,,M,91.0,2017-02-02,91000.0,0,Q4_고,539,72,72.0,False,12.0,1,,,0,,
cc75794a055c46639897a9d6205a782c,ae264e3637204a6fb9bb56bc8210ddfd,336,37626,10,10,7,bogo,0,1,1,1,168,1.0,M,91.0,2017-02-02,91000.0,0,Q4_고,539,504,504.0,False,336.0,1,,,0,,
cc78f8a770c64097a5f2cc4676a8e290,2906b810c7d4411798c6938adc9daaa5,408,46922,2,10,7,discount,1,1,1,0,168,0.2,F,19.0,2018-05-25,65000.0,0,Q3_중상,62,576,576.0,False,,0,,,0,,
cc78f8a770c64097a5f2cc4676a8e290,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,73102,5,5,7,bogo,1,1,1,0,168,1.0,F,19.0,2018-05-25,65000.0,0,Q3_중상,62,744,744.0,False,,0,,,0,,
cc78f8a770c64097a5f2cc4676a8e290,f19421c1d4aa40978ebb69ca19b0e20d,0,1487,5,5,5,bogo,1,1,1,1,120,1.0,F,19.0,2018-05-25,65000.0,0,Q3_중상,62,120,120.0,False,66.0,1,,,0,,
cc792ce461ae47349b1f017fa09a33e4,2298d6c36e964ae4a3e7e9706d1fb8c2,504,54926,3,7,7,discount,1,1,1,1,168,0.42857142857142855,M,56.0,2018-04-23,52000.0,0,Q2_중하,94,672,672.0,False,522.0,1,522.0,3.0,1,19.56,1.0
cc792ce461ae47349b1f017fa09a33e4,2906b810c7d4411798c6938adc9daaa5,0,4100,2,10,7,discount,1,1,1,0,168,0.2,M,56.0,2018-04-23,52000.0,0,Q2_중하,94,168,168.0,False,114.0,1,114.0,2.0,1,14.37,0.0
