Order ID,Order Date,State/Province,Region,Country/Region,Category,Segment,Sales,Quantity,Discount,Profit,Order Year
US-2026-130386,2026-11-12,Texas,Central,United States,Office Supplies,Consumer,540.048,3,0.2,-47.2542,2026
US-2026-164364,2026-11-12,Washington,West,United States,Office Supplies,Consumer,27.93,3,0.0,8.099699999999999,2026
US-2026-134915,2026-11-12,Arizona,West,United States,Technology,Home Office,41.6,4,0.2,12.999999999999998,2026
US-2026-122644,2026-11-12,Ohio,East,United States,Technology,Corporate,18.544,2,0.2,3.013399999999998,2026
US-2026-132220,2026-11-12,Arizona,West,United States,Technology,Corporate,62.352000000000004,6,0.2,-10.911600000000007,2026
US-2026-164168,2026-11-12,Texas,Central,United States,Technology,Home Office,44.784,2,0.2,-0.5598000000000045,2026
US-2026-134915,2026-11-12,Arizona,West,United States,Technology,Home Office,7.920000000000001,2,0.2,0.6929999999999998,2026
US-2026-134915,2026-11-12,Arizona,West,United States,Technology,Home Office,671.984,2,0.2,50.39880000000002,2026
US-2026-116659,2026-11-12,Ohio,East,United States,Technology,Corporate,370.782,3,0.4,-92.69550000000004,2026
US-2026-164168,2026-11-12,Texas,Central,United States,Technology,Home Office,67.992,1,0.2,8.498999999999992,2026
US-2026-113873,2026-11-13,Texas,Central,United States,Furniture,Corporate,205.99919999999997,3,0.32,-27.264600000000016,2026
US-2026-122490,2026-11-13,Washington,West,United States,Furniture,Consumer,2404.704,6,0.2,150.29399999999998,2026
US-2026-112844,2026-11-13,New York,East,United States,Furniture,Corporate,154.95,3,0.0,30.989999999999995,2026
US-2026-124926,2026-11-13,Texas,Central,United States,Office Supplies,Home Office,9.323999999999998,6,0.8,-24.708599999999997,2026
US-2026-153633,2026-11-13,Florida,South,United States,Office Supplies,Consumer,2.064,1,0.2,0.15480000000000005,2026
US-2026-122490,2026-11-13,Washington,West,United States,Office Supplies,Consumer,563.024,11,0.2,190.02059999999997,2026
US-2026-165344,2026-11-13,Ohio,East,United States,Office Supplies,Corporate,11.220000000000002,10,0.7,-7.479999999999997,2026
US-2026-122490,2026-11-13,Washington,West,United States,Office Supplies,Consumer,8.64,3,0.0,4.2336,2026
US-2026-165204,2026-11-13,Tennessee,South,United States,Office Supplies,Consumer,8.904,3,0.2,3.3389999999999995,2026
US-2026-113873,2026-11-13,Texas,Central,United States,Office Supplies,Corporate,61.792,4,0.2,6.179200000000002,2026
US-2026-122490,2026-11-13,Washington,West,United States,Office Supplies,Consumer,344.90999999999997,3,0.0,10.347300000000004,2026
US-2026-119662,2026-11-13,Illinois,Central,United States,Office Supplies,Home Office,230.376,3,0.2,-48.9549,2026
US-2026-165204,2026-11-13,Tennessee,South,United States,Office Supplies,Consumer,720.0640000000001,4,0.2,-63.005600000000015,2026
US-2026-133620,2026-11-13,New York,East,United States,Office Supplies,Consumer,11.21,1,0.0,3.3629999999999995,2026
US-2026-123624,2026-11-13,California,West,United States,Technology,Consumer,82.95,5,0.0,29.0325,2026
US-2026-102904,2026-11-13,Alabama,South,United States,Technology,Consumer,239.92,8,0.0,23.99199999999999,2026
US-2026-165344,2026-11-13,Ohio,East,United States,Technology,Corporate,60.864000000000004,4,0.2,9.129599999999996,2026
US-2026-160416,2026-11-13,New York,East,United States,Technology,Home Office,163.96,4,0.0,70.50280000000001,2026
US-2026-165344,2026-11-13,Ohio,East,United States,Technology,Corporate,652.9950000000001,7,0.7,-935.9594999999999,2026
US-2026-140312,2026-11-13,California,West,United States,Technology,Consumer,22.0,5,0.2,1.375,2026
US-2026-112844,2026-11-13,New York,East,United States,Technology,Corporate,43.6,4,0.0,12.208000000000002,2026
US-2026-159156,2026-11-13,New York,East,United States,Technology,Corporate,629.9499999999999,5,0.0,163.78700000000003,2026
US-2026-152142,2026-11-14,California,West,United States,Furniture,Corporate,321.568,2,0.2,28.137200000000007,2026
US-2026-124261,2026-11-14,California,West,United States,Office Supplies,Consumer,34.24,8,0.0,9.929599999999997,2026
US-2026-136679,2026-11-14,Texas,Central,United States,Office Supplies,Consumer,45.04,2,0.2,4.504000000000003,2026
US-2026-138611,2026-11-14,Ohio,East,United States,Office Supplies,Consumer,3.6480000000000006,2,0.7,-2.7967999999999993,2026
US-2026-106943,2026-11-14,New York,East,United States,Office Supplies,Consumer,8.64,2,0.2,3.024,2026
US-2026-142489,2026-11-14,Texas,Central,United States,Office Supplies,Consumer,21.989999999999995,5,0.8,-32.985,2026
US-2026-118157,2026-11-14,Minnesota,Central,United States,Office Supplies,Home Office,15.28,2,0.0,7.4872,2026
US-2026-137323,2026-11-14,New York,East,United States,Office Supplies,Corporate,96.35999999999999,6,0.0,25.053599999999996,2026
US-2026-136679,2026-11-14,Texas,Central,United States,Technology,Consumer,167.95200000000003,6,0.2,-27.2922,2026
US-2026-138611,2026-11-14,Ohio,East,United States,Technology,Consumer,119.93999999999998,10,0.4,15.99199999999999,2026
CA-2026-154121,2026-11-14,Quebec,East,Canada,Office Supplies,Corporate,6.68,2,0.0,2.0,2026
US-2026-108112,2026-11-15,Florida,South,United States,Furniture,Consumer,339.136,4,0.2,0.0,2026
US-2026-108112,2026-11-15,Florida,South,United States,Furniture,Consumer,220.064,4,0.2,55.01600000000001,2026
US-2026-122945,2026-11-16,California,West,United States,Furniture,Consumer,17.31,3,0.0,5.193,2026
US-2026-157448,2026-11-16,California,West,United States,Furniture,Consumer,12.419999999999998,3,0.0,4.4712,2026
US-2026-157448,2026-11-16,California,West,United States,Furniture,Consumer,119.94,3,0.0,23.987999999999996,2026
US-2026-107888,2026-11-16,Washington,West,United States,Furniture,Consumer,139.92,2,0.0,23.786399999999986,2026
US-2026-108091,2026-11-16,California,West,United States,Office Supplies,Home Office,23.36,4,0.0,6.073599999999999,2026
US-2026-160633,2026-11-16,Ohio,East,United States,Office Supplies,Corporate,86.352,3,0.2,5.396999999999991,2026
US-2026-121678,2026-11-16,Ohio,East,United States,Office Supplies,Corporate,1.8240000000000003,1,0.7,-1.3983999999999996,2026
US-2026-107888,2026-11-16,Washington,West,United States,Office Supplies,Consumer,73.67999999999999,6,0.0,34.629599999999996,2026
US-2026-157896,2026-11-16,New York,East,United States,Office Supplies,Consumer,146.82,3,0.0,73.41,2026
US-2026-137022,2026-11-16,California,West,United States,Office Supplies,Consumer,811.28,8,0.0,24.33839999999998,2026
US-2026-100601,2026-11-16,California,West,United States,Office Supplies,Consumer,48.86,7,0.0,0.9771999999999981,2026
US-2026-107888,2026-11-16,Washington,West,United States,Office Supplies,Consumer,33.29,1,0.0,7.989599999999999,2026
US-2026-160633,2026-11-16,Ohio,East,United States,Technology,Corporate,139.96000000000004,5,0.2,-1.7495000000000118,2026
US-2026-160633,2026-11-16,Ohio,East,United States,Technology,Corporate,899.982,3,0.4,74.99849999999992,2026
US-2026-136308,2026-11-16,California,West,United States,Technology,Corporate,1919.976,3,0.2,215.99729999999977,2026
US-2026-114657,2026-11-16,New York,East,United States,Technology,Home Office,52.44,4,0.0,24.122399999999995,2026
US-2026-118598,2026-11-16,New York,East,United States,Technology,Consumer,119.94,6,0.0,5.996999999999986,2026
US-2026-107888,2026-11-16,Washington,West,United States,Technology,Consumer,107.88,3,0.2,10.787999999999997,2026
US-2026-124674,2026-11-17,Texas,Central,United States,Furniture,Consumer,327.73279999999994,2,0.32,-14.458800000000025,2026
US-2026-155866,2026-11-17,New York,East,United States,Furniture,Consumer,187.76,4,0.0,76.9816,2026
US-2026-165687,2026-11-17,Virginia,South,United States,Office Supplies,Consumer,35.04,2,0.0,12.264,2026
US-2026-138163,2026-11-17,Massachusetts,East,United States,Office Supplies,Consumer,50.94,3,0.0,14.263200000000001,2026
US-2026-116505,2026-11-17,Maryland,East,United States,Office Supplies,Consumer,43.8,6,0.0,20.586,2026
US-2026-118122,2026-11-17,Washington,West,United States,Office Supplies,Corporate,13.904,2,0.2,4.5188,2026
US-2026-158120,2026-11-17,Oregon,West,United States,Office Supplies,Corporate,4.158,7,0.7,-3.465,2026
US-2026-100902,2026-11-17,North Carolina,South,United States,Office Supplies,Consumer,268.24,7,0.2,93.88399999999999,2026
US-2026-158120,2026-11-17,Oregon,West,United States,Office Supplies,Corporate,19.608,3,0.2,6.6177,2026
US-2026-155866,2026-11-17,New York,East,United States,Office Supplies,Consumer,38.88,6,0.0,18.6624,2026
US-2026-128265,2026-11-17,New York,East,United States,Office Supplies,Corporate,1247.6399999999999,3,0.0,349.33919999999995,2026
US-2026-163629,2026-11-17,Georgia,South,United States,Technology,Corporate,79.99,1,0.0,28.7964,2026
US-2026-100902,2026-11-17,North Carolina,South,United States,Technology,Consumer,431.1600000000001,5,0.2,107.78999999999996,2026
US-2026-141719,2026-11-17,Illinois,Central,United States,Technology,Consumer,239.96000000000004,5,0.2,83.98599999999999,2026
US-2026-166709,2026-11-17,Delaware,East,United States,Technology,Consumer,10499.97,3,0.0,5039.9856,2026
US-2026-163629,2026-11-17,Georgia,South,United States,Technology,Corporate,206.1,5,0.0,55.647000000000006,2026
US-2026-160122,2026-11-18,Illinois,Central,United States,Furniture,Consumer,127.38599999999998,2,0.3,-25.477199999999982,2026
US-2026-107825,2026-11-18,Wisconsin,Central,United States,Furniture,Corporate,5.82,2,0.0,2.7354,2026
US-2026-143434,2026-11-18,Michigan,Central,United States,Furniture,Home Office,19.76,4,0.0,8.2992,2026
US-2026-104864,2026-11-18,Florida,South,United States,Office Supplies,Corporate,389.05600000000004,4,0.2,48.63199999999995,2026
US-2026-158946,2026-11-18,Ohio,East,United States,Office Supplies,Corporate,38.864000000000004,7,0.2,7.7728,2026
US-2026-132444,2026-11-18,Washington,West,United States,Office Supplies,Consumer,8.448,2,0.2,2.9568000000000003,2026
US-2026-104864,2026-11-18,Florida,South,United States,Office Supplies,Corporate,20.232000000000003,8,0.7,-16.1856,2026
US-2026-160122,2026-11-18,Illinois,Central,United States,Office Supplies,Consumer,55.584,6,0.2,20.844,2026
US-2026-132444,2026-11-18,Washington,West,United States,Office Supplies,Consumer,2.96,2,0.0,1.4207999999999998,2026
US-2026-107825,2026-11-18,Wisconsin,Central,United States,Office Supplies,Corporate,7.38,2,0.0,3.4686,2026
US-2026-167871,2026-11-18,Florida,South,United States,Office Supplies,Consumer,44.384,1,0.2,15.534399999999998,2026
US-2026-104864,2026-11-18,Florida,South,United States,Office Supplies,Corporate,41.47200000000001,8,0.2,14.5152,2026
US-2026-104864,2026-11-18,Florida,South,United States,Office Supplies,Corporate,20.736000000000004,4,0.2,7.2576,2026
US-2026-132444,2026-11-18,Washington,West,United States,Office Supplies,Consumer,95.94,3,0.0,9.594000000000001,2026
US-2026-107825,2026-11-18,Wisconsin,Central,United States,Office Supplies,Corporate,37.76,1,0.0,10.5728,2026
US-2026-107825,2026-11-18,Wisconsin,Central,United States,Office Supplies,Corporate,92.52,6,0.0,24.980400000000007,2026
US-2026-104864,2026-11-18,Florida,South,United States,Office Supplies,Corporate,81.36000000000001,5,0.2,-19.32300000000001,2026
US-2026-132444,2026-11-18,Washington,West,United States,Office Supplies,Consumer,169.68,6,0.0,45.8136,2026
US-2026-167871,2026-11-18,Florida,South,United States,Office Supplies,Consumer,2.9440000000000004,1,0.2,-0.6624000000000002,2026
US-2026-132444,2026-11-18,Washington,West,United States,Technology,Consumer,132.52,4,0.0,54.333200000000005,2026
US-2026-104913,2026-11-18,New York,East,United States,Technology,Consumer,74.95,5,0.0,36.725500000000004,2026
US-2026-139969,2026-11-19,Texas,Central,United States,Furniture,Consumer,233.058,3,0.3,-53.270399999999995,2026
US-2026-131254,2026-11-19,Texas,Central,United States,Furniture,Consumer,191.058,3,0.3,-46.39980000000001,2026
US-2026-137491,2026-11-19,Texas,Central,United States,Furniture,Corporate,305.312,2,0.3,-8.72320000000002,2026
US-2026-158876,2026-11-19,Texas,Central,United States,Furniture,Consumer,15.991999999999999,2,0.6,-13.992999999999999,2026
US-2026-126242,2026-11-19,California,West,United States,Furniture,Consumer,18.7,1,0.0,7.106,2026
US-2026-101042,2026-11-19,Kentucky,South,United States,Furniture,Consumer,821.8799999999999,6,0.0,213.68880000000001,2026
US-2026-143021,2026-11-19,New York,East,United States,Furniture,Home Office,79.97399999999999,3,0.4,-29.323800000000006,2026
US-2026-152380,2026-11-19,Illinois,Central,United States,Furniture,Consumer,219.07500000000002,3,0.5,-131.44500000000005,2026
US-2026-112529,2026-11-19,Texas,Central,United States,Furniture,Corporate,718.1159999999999,6,0.3,-71.8116,2026
US-2026-168858,2026-11-19,New York,East,United States,Office Supplies,Corporate,2504.74,7,0.0,626.185,2026
US-2026-146458,2026-11-19,Virginia,South,United States,Office Supplies,Consumer,22.959999999999997,7,0.0,6.658399999999997,2026
US-2026-112529,2026-11-19,Texas,Central,United States,Office Supplies,Corporate,31.776,4,0.2,8.738400000000002,2026
US-2026-158876,2026-11-19,Texas,Central,United States,Office Supplies,Consumer,99.13600000000001,4,0.2,8.674399999999995,2026
US-2026-131254,2026-11-19,Texas,Central,United States,Office Supplies,Consumer,13.040000000000001,5,0.2,3.9120000000000004,2026
US-2026-101042,2026-11-19,Kentucky,South,United States,Office Supplies,Consumer,21.96,2,0.0,10.7604,2026
US-2026-162929,2026-11-19,New York,East,United States,Office Supplies,Home Office,41.28,6,0.2,13.931999999999999,2026
US-2026-143021,2026-11-19,New York,East,United States,Office Supplies,Home Office,58.407999999999994,7,0.2,18.252499999999998,2026
US-2026-131254,2026-11-19,Texas,Central,United States,Office Supplies,Consumer,1525.1879999999996,6,0.8,-2287.782,2026
US-2026-108014,2026-11-19,Ohio,East,United States,Office Supplies,Consumer,59.91300000000001,7,0.7,-45.93329999999999,2026
US-2026-168858,2026-11-19,New York,East,United States,Office Supplies,Corporate,16.740000000000002,3,0.0,8.370000000000001,2026
US-2026-110926,2026-11-19,Virginia,South,United States,Office Supplies,Consumer,25.060000000000002,7,0.0,12.530000000000001,2026
US-2026-158876,2026-11-19,Texas,Central,United States,Office Supplies,Consumer,16.896,4,0.2,5.279999999999999,2026
US-2026-162929,2026-11-19,New York,East,United States,Office Supplies,Home Office,13.36,2,0.0,6.4128,2026
US-2026-126242,2026-11-19,California,West,United States,Office Supplies,Consumer,305.01,9,0.0,76.2525,2026
US-2026-158876,2026-11-19,Texas,Central,United States,Office Supplies,Consumer,6.672000000000001,1,0.2,0.5004,2026
US-2026-121468,2026-11-19,California,West,United States,Technology,Consumer,31.968000000000004,4,0.2,2.3976000000000006,2026
US-2026-111556,2026-11-20,New York,East,United States,Furniture,Consumer,183.96800000000002,2,0.2,-25.29560000000002,2026
US-2026-103499,2026-11-20,Tennessee,South,United States,Furniture,Consumer,209.56799999999998,2,0.2,-23.576400000000007,2026
US-2026-110996,2026-11-20,California,West,United States,Furniture,Consumer,283.92,5,0.2,-46.13700000000003,2026
US-2026-161193,2026-11-20,Ohio,East,United States,Furniture,Consumer,4.656000000000001,2,0.2,1.5713999999999997,2026
US-2026-154123,2026-11-20,Kentucky,South,United States,Furniture,Home Office,27.58,2,0.0,11.5836,2026
US-2026-120404,2026-11-20,New York,East,United States,Furniture,Corporate,50.97,3,0.0,9.174599999999998,2026
US-2026-161193,2026-11-20,Ohio,East,United States,Furniture,Consumer,77.6,5,0.2,28.129999999999995,2026
US-2026-118731,2026-11-20,California,West,United States,Furniture,Consumer,42.599999999999994,3,0.0,16.614,2026
US-2026-121818,2026-11-20,North Carolina,South,United States,Office Supplies,Consumer,23.968000000000004,7,0.2,2.696399999999997,2026
US-2026-146724,2026-11-20,Minnesota,Central,United States,Office Supplies,Consumer,22.0,10,0.0,9.680000000000001,2026
US-2026-111556,2026-11-20,New York,East,United States,Office Supplies,Consumer,68.97,3,0.0,19.311600000000002,2026
US-2026-121818,2026-11-20,North Carolina,South,United States,Office Supplies,Consumer,28.728,3,0.2,1.7954999999999988,2026
US-2026-118731,2026-11-20,California,West,United States,Office Supplies,Consumer,84.05600000000001,7,0.2,27.318199999999983,2026
US-2026-111556,2026-11-20,New York,East,United States,Office Supplies,Consumer,46.76,7,0.0,22.4448,2026
US-2026-120404,2026-11-20,New York,East,United States,Technology,Corporate,2.9699999999999998,3,0.0,1.3365,2026
US-2026-120404,2026-11-20,New York,East,United States,Technology,Corporate,569.99,1,0.0,170.99699999999996,2026
US-2026-111556,2026-11-20,New York,East,United States,Technology,Consumer,1259.97,3,0.0,327.59220000000005,2026
US-2026-107874,2026-11-21,New York,East,United States,Furniture,Consumer,27.42,1,0.0,11.2422,2026
US-2026-142888,2026-11-21,Washington,West,United States,Furniture,Consumer,70.98,1,0.0,20.584199999999996,2026
US-2026-103380,2026-11-21,California,West,United States,Office Supplies,Home Office,8.62,1,0.0,2.2412,2026
US-2026-105130,2026-11-21,California,West,United States,Office Supplies,Corporate,11.76,4,0.0,3.1752000000000002,2026
US-2026-103380,2026-11-21,California,West,United States,Office Supplies,Home Office,5.56,2,0.0,1.4455999999999998,2026
US-2026-105130,2026-11-21,California,West,United States,Office Supplies,Corporate,40.736000000000004,2,0.2,14.7668,2026
US-2026-110443,2026-11-21,Washington,West,United States,Office Supplies,Consumer,150.8,5,0.2,56.55,2026
US-2026-103380,2026-11-21,California,West,United States,Office Supplies,Home Office,9.02,2,0.0,3.5178000000000003,2026
US-2026-100811,2026-11-21,Pennsylvania,East,United States,Office Supplies,Consumer,8.448,2,0.2,2.6399999999999997,2026
US-2026-110443,2026-11-21,Washington,West,United States,Office Supplies,Consumer,51.84,8,0.0,24.883200000000002,2026
US-2026-100811,2026-11-21,Pennsylvania,East,United States,Office Supplies,Consumer,39.296,4,0.2,3.929599999999999,2026
US-2026-103380,2026-11-21,California,West,United States,Office Supplies,Home Office,56.56,2,0.0,15.2712,2026
US-2026-110443,2026-11-21,Washington,West,United States,Technology,Consumer,1039.992,1,0.2,103.99920000000003,2026
US-2026-157420,2026-11-21,Texas,Central,United States,Technology,Consumer,55.176,3,0.2,-12.414599999999997,2026
US-2026-103380,2026-11-21,California,West,United States,Technology,Home Office,659.9760000000001,3,0.2,49.49819999999997,2026
US-2026-144036,2026-11-22,Texas,Central,United States,Office Supplies,Consumer,35.712,8,0.2,2.2319999999999958,2026
US-2026-103156,2026-11-23,Pennsylvania,East,United States,Furniture,Consumer,24.048000000000002,9,0.2,7.214400000000001,2026
US-2026-149160,2026-11-23,Michigan,Central,United States,Furniture,Corporate,28.4,2,0.0,11.076,2026
US-2026-119746,2026-11-23,Illinois,Central,United States,Furniture,Consumer,6.464,1,0.6,-4.040000000000001,2026
US-2026-156622,2026-11-23,Texas,Central,United States,Furniture,Corporate,127.785,1,0.3,-31.03349999999999,2026
US-2026-119004,2026-11-23,North Carolina,South,United States,Office Supplies,Consumer,3.3040000000000003,1,0.2,1.0737999999999999,2026
US-2026-149160,2026-11-23,Michigan,Central,United States,Office Supplies,Corporate,287.92,8,0.0,138.2016,2026
US-2026-107832,2026-11-23,Pennsylvania,East,United States,Office Supplies,Corporate,7.476000000000002,1,0.7,-5.980799999999999,2026
US-2026-156622,2026-11-23,Texas,Central,United States,Office Supplies,Corporate,6.103999999999998,2,0.8,-9.156,2026
US-2026-119746,2026-11-23,Illinois,Central,United States,Office Supplies,Consumer,11.52,5,0.2,4.176,2026
US-2026-156622,2026-11-23,Texas,Central,United States,Office Supplies,Corporate,36.28800000000001,7,0.2,12.700800000000001,2026
US-2026-156622,2026-11-23,Texas,Central,United States,Office Supplies,Corporate,78.304,2,0.2,29.363999999999997,2026
US-2026-148992,2026-11-23,Illinois,Central,United States,Office Supplies,Corporate,10.688,2,0.2,3.7407999999999997,2026
US-2026-167017,2026-11-23,Michigan,Central,United States,Office Supplies,Consumer,4.36,2,0.0,0.17439999999999944,2026
US-2026-119004,2026-11-23,North Carolina,South,United States,Technology,Consumer,74.11200000000001,8,0.2,17.6016,2026
US-2026-166919,2026-11-23,Texas,Central,United States,Technology,Consumer,195.96000000000004,5,0.2,19.596000000000018,2026
US-2026-119004,2026-11-23,North Carolina,South,United States,Technology,Consumer,27.992000000000004,1,0.2,2.0993999999999993,2026
US-2026-119746,2026-11-23,Illinois,Central,United States,Technology,Consumer,222.38400000000001,2,0.2,16.678799999999995,2026
US-2026-168641,2026-11-24,New York,East,United States,Furniture,Consumer,321.568,2,0.2,-16.078399999999988,2026
US-2026-166436,2026-11-24,New York,East,United States,Furniture,Corporate,977.292,6,0.1,173.7408,2026
US-2026-137505,2026-11-24,California,West,United States,Furniture,Consumer,364.08000000000004,2,0.2,9.102000000000004,2026
US-2026-137505,2026-11-24,California,West,United States,Furniture,Consumer,71.08800000000001,2,0.2,-1.777200000000004,2026
US-2026-103765,2026-11-24,Texas,Central,United States,Office Supplies,Corporate,13.761999999999997,1,0.8,-24.7716,2026
US-2026-123701,2026-11-24,California,West,United States,Office Supplies,Consumer,27.76,4,0.0,9.9936,2026
US-2026-168641,2026-11-24,New York,East,United States,Office Supplies,Consumer,16.38,9,0.0,7.3709999999999996,2026
US-2026-128118,2026-11-24,Tennessee,South,United States,Office Supplies,Corporate,11.673000000000002,3,0.7,-7.782,2026
US-2026-146535,2026-11-24,Kentucky,South,United States,Office Supplies,Home Office,2.88,1,0.0,1.4112,2026
US-2026-128300,2026-11-24,South Carolina,South,United States,Office Supplies,Corporate,327.84,8,0.0,157.36319999999998,2026
US-2026-169894,2026-11-24,Arizona,West,United States,Office Supplies,Consumer,20.724000000000004,2,0.7,-15.197599999999994,2026
US-2026-153654,2026-11-24,North Carolina,South,United States,Office Supplies,Corporate,19.008000000000003,8,0.7,-12.671999999999997,2026
US-2026-168641,2026-11-24,New York,East,United States,Office Supplies,Consumer,167.96,2,0.0,78.9412,2026
US-2026-128118,2026-11-24,Tennessee,South,United States,Office Supplies,Corporate,64.84800000000001,7,0.2,24.317999999999998,2026
US-2026-101945,2026-11-24,Texas,Central,United States,Office Supplies,Consumer,10.824,3,0.2,2.5707,2026
US-2026-131366,2026-11-24,Pennsylvania,East,United States,Office Supplies,Corporate,229.544,7,0.2,83.2097,2026
US-2026-166436,2026-11-24,New York,East,United States,Office Supplies,Corporate,5.88,1,0.0,2.8811999999999998,2026
US-2026-168641,2026-11-24,New York,East,United States,Office Supplies,Consumer,12.96,2,0.0,6.2208000000000006,2026
US-2026-162250,2026-11-24,California,West,United States,Office Supplies,Consumer,7.78,1,0.0,3.5009999999999994,2026
US-2026-169894,2026-11-24,Arizona,West,United States,Office Supplies,Consumer,415.87200000000007,8,0.2,-41.587199999999996,2026
US-2026-146535,2026-11-24,Kentucky,South,United States,Office Supplies,Home Office,1443.96,12,0.0,375.42959999999994,2026
US-2026-105543,2026-11-24,Kansas,Central,United States,Office Supplies,Corporate,33.29,1,0.0,7.989599999999999,2026
US-2026-164028,2026-11-24,California,West,United States,Technology,Consumer,223.58,14,0.0,87.1962,2026
US-2026-128300,2026-11-24,South Carolina,South,United States,Technology,Corporate,79.1,2,0.0,39.55,2026
US-2026-131366,2026-11-24,Pennsylvania,East,United States,Technology,Corporate,89.98799999999999,2,0.4,-14.998000000000012,2026
US-2026-133312,2026-11-25,California,West,United States,Furniture,Consumer,359.49899999999997,3,0.15,-29.60579999999998,2026
US-2026-124765,2026-11-25,Florida,South,United States,Furniture,Consumer,723.92,5,0.2,-81.44099999999995,2026
US-2026-109610,2026-11-25,Kentucky,South,United States,Furniture,Corporate,701.96,2,0.0,168.47040000000004,2026
US-2026-150266,2026-11-25,Texas,Central,United States,Furniture,Consumer,853.9299999999998,5,0.3,-24.39799999999991,2026
US-2026-150266,2026-11-25,Texas,Central,United States,Office Supplies,Consumer,67.83999999999999,5,0.8,-179.776,2026
US-2026-150266,2026-11-25,Texas,Central,United States,Office Supplies,Consumer,18.688,4,0.2,3.7375999999999996,2026
US-2026-101665,2026-11-25,California,West,United States,Office Supplies,Consumer,5.16,2,0.0,1.3416000000000001,2026
US-2026-161459,2026-11-25,California,West,United States,Office Supplies,Corporate,34.08,6,0.0,15.335999999999999,2026
US-2026-155159,2026-11-25,Georgia,South,United States,Office Supplies,Consumer,48.87,9,0.0,23.946299999999997,2026
US-2026-129000,2026-11-25,Michigan,Central,United States,Office Supplies,Home Office,501.81000000000006,3,0.0,0.0,2026
US-2026-133312,2026-11-25,California,West,United States,Office Supplies,Consumer,10.48,1,0.0,2.8296,2026
US-2026-150266,2026-11-25,Texas,Central,United States,Technology,Consumer,299.96,5,0.2,37.49499999999996,2026
US-2026-161459,2026-11-25,California,West,United States,Technology,Corporate,39.96000000000001,5,0.2,3.4964999999999993,2026
US-2026-141439,2026-11-26,Indiana,Central,United States,Furniture,Home Office,828.5999999999999,3,0.0,240.29399999999995,2026
US-2026-135307,2026-11-26,Missouri,Central,United States,Furniture,Consumer,126.30000000000001,3,0.0,40.416,2026
US-2026-141439,2026-11-26,Indiana,Central,United States,Furniture,Home Office,27.46,2,0.0,9.8856,2026
US-2026-100097,2026-11-26,New York,East,United States,Furniture,Consumer,135.29999999999998,5,0.0,37.88399999999999,2026
US-2026-141439,2026-11-26,Indiana,Central,United States,Furniture,Home Office,257.94,3,0.0,67.0644,2026
US-2026-155607,2026-11-26,New York,East,United States,Office Supplies,Home Office,58.730000000000004,7,0.0,14.682500000000001,2026
US-2026-155957,2026-11-26,Ohio,East,United States,Office Supplies,Corporate,52.272000000000006,3,0.2,9.800999999999998,2026
US-2026-155957,2026-11-26,Ohio,East,United States,Office Supplies,Corporate,213.13600000000002,7,0.2,23.977799999999988,2026
US-2026-165029,2026-11-26,Georgia,South,United States,Office Supplies,Corporate,12.84,3,0.0,3.723599999999999,2026
US-2026-130526,2026-11-26,Illinois,Central,United States,Office Supplies,Consumer,33.56799999999999,8,0.8,-53.708800000000025,2026
US-2026-155607,2026-11-26,New York,East,United States,Office Supplies,Home Office,93.34400000000001,4,0.2,32.6704,2026
US-2026-135307,2026-11-26,Missouri,Central,United States,Technology,Consumer,38.04,2,0.0,12.172799999999999,2026
US-2026-141439,2026-11-26,Indiana,Central,United States,Technology,Home Office,89.98,2,0.0,43.1904,2026
US-2026-100097,2026-11-26,New York,East,United States,Technology,Consumer,979.95,5,0.0,264.58650000000006,2026
US-2026-141439,2026-11-26,Indiana,Central,United States,Technology,Home Office,1879.96,4,0.0,545.1883999999998,2026
US-2026-122700,2026-11-26,Ohio,East,United States,Technology,Consumer,220.752,8,0.4,-40.47120000000001,2026
US-2026-107125,2026-11-27,California,West,United States,Furniture,Consumer,18.84,3,0.0,6.0287999999999995,2026
US-2026-102519,2026-11-27,Wisconsin,Central,United States,Furniture,Corporate,46.94,1,0.0,19.2454,2026
US-2026-132185,2026-11-27,North Carolina,South,United States,Office Supplies,Consumer,43.584,1,0.2,4.358400000000003,2026
US-2026-132185,2026-11-27,North Carolina,South,United States,Office Supplies,Consumer,8.76,5,0.2,0.7664999999999997,2026
US-2026-103352,2026-11-27,New York,East,United States,Office Supplies,Consumer,6.99,3,0.0,2.027099999999999,2026
US-2026-103352,2026-11-27,New York,East,United States,Office Supplies,Consumer,107.424,6,0.2,36.255599999999994,2026
US-2026-107125,2026-11-27,California,West,United States,Office Supplies,Consumer,117.48800000000001,7,0.2,41.12079999999999,2026
US-2026-159506,2026-11-27,Indiana,Central,United States,Office Supplies,Corporate,497.93999999999994,3,0.0,224.07299999999998,2026
US-2026-101245,2026-11-27,California,West,United States,Office Supplies,Corporate,244.54999999999998,5,0.0,114.93849999999998,2026
US-2026-159506,2026-11-27,Indiana,Central,United States,Office Supplies,Corporate,158.28,6,0.0,72.80879999999999,2026
US-2026-101245,2026-11-27,California,West,United States,Technology,Corporate,166.16,8,0.0,59.8176,2026
US-2026-102519,2026-11-27,Wisconsin,Central,United States,Technology,Corporate,143.73000000000002,9,0.0,56.05470000000001,2026
US-2026-133207,2026-11-27,California,West,United States,Technology,Consumer,57.568,4,0.2,5.756800000000002,2026
