order_id,customer_id,product_id,quantity,amount,channel,order_date
O03839,C0154,P014,1,,app,2025/04/17
O03840,C0042,P004,2,259800.0,web,20250329
O03841,C0411,P026,3,389700.0,app,2025-05-21
O03842,C0011,P047,3,599700.0,web,2025/05/24
O03843,C0294,P048,1,89900.0,app,20250524
O03844,C0098,P039,1,19900.0,app,2025-04-25
O03845,C0427,P017,1,89900.0,web,2025/04/29
O03846,C0275,P019,2,99800.0,web,20250221
O03847,C0448,P051,1,129900.0,web,2025-02-10
O03848,C0390,P049,1,129900.0,app,2025/02/17
O03849,C0430,P006,2,19800.0,web,20250401
O03850,C0372,P029,2,59800.0,app,2025-02-08
O03851,C0230,P011,1,49900.0,app ,2025/01/13
O03852,C0369,P016,1,129900.0,web,20250512
O03853,C0426,P030,2,19800.0,web,2025-04-06
O03854,C0220,P025,2,19800.0,app,2025/04/19
O03855,C0065,P040,3,29700.0,app,20250414
O03856,C0355,P011,2,99800.0,APP,2025-04-08
O03857,C0232,P007,2,59800.0,web,2025/02/12
O03858,C0328,P026,2,259800.0,web,20250329
O03859,C0443,P056,1,19900.0,app,2025-04-03
O03860,C0052,P022,1,9900.0,app,2025/06/23
O03861,C0374,P025,1,9900.0,app,20250506
O03862,C0431,P019,2,99800.0,web,2025-04-19
O03863,C0376,P031,2,59800.0,web,2025/02/16
O03864,C0263,P026,1,129900.0,web,20250402
O03865,C0267,P042,3,389700.0,app ,2025-06-02
O03866,C0359,P041,3,269700.0,web,2025/02/10
O03867,C0317,P036,3,89700.0,app,20250103
O03868,C0324,P023,2,19800.0,app,2025-05-01
O03869,C0409,P047,3,599700.0,web,2025/03/18
O03870,C0396,P013,1,199900.0,web,20250405
O03871,C0154,P025,2,19800.0,app,2025-01-13
O03872,C0358,P002,1,89900.0,web,2025/04/15
O03873,C0366,P002,1,89900.0,web,20250118
O03874,C0140,P016,1,129900.0,web,2025-02-06
O03875,C0427,P009,1,199900.0,app,2025/06/20
O03876,C0051,P028,1,89900.0,APP,20250611
O03877,C0117,P013,1,199900.0,app,2025-02-24
O03878,C0421,P035,1,49900.0,app,2025/02/21
O03879,C0046,P041,2,179800.0,app,20250205
O03880,C0309,P013,3,599700.0,app,2025-04-24
O03881,C0088,P031,3,89700.0,APP,2025/02/21
O03882,C0208,P021,3,389700.0,web,20250119
O03883,C0377,P032,3,389700.0,web,2025-05-20
O03884,C0269,P054,3,89700.0,APP,2025/04/02
O03885,C0089,P034,1,9900.0,app,20250519
O03886,C0381,P008,1,49900.0,web,2025-02-17
O03887,C0118,P059,2,179800.0,APP,2025/04/11
O03888,C0054,P041,1,89900.0,web,20250409
O03889,C0441,P048,3,269700.0,web,2025-05-24
O03890,C0116,P002,1,89900.0,app,2025/02/16
O03891,C0118,P038,2,99800.0,web,20250308
O03892,C0260,P032,2,259800.0,app,2025-01-31
O03893,C0075,P054,2,59800.0,web,2025/03/17
O03894,C0480,P040,1,9900.0,web,20250108
O03895,C0305,P058,1,199900.0,app,2025-02-13
O03896,C0007,P028,3,269700.0,app,2025/06/27
O03897,C0366,P037,2,99800.0,web,20250204
O03898,C0122,P041,1,89900.0,APP,2025-01-14
O03899,C0011,P001,1,49900.0,app,2025/04/20
O03900,C0348,P041,1,89900.0,web,20250104
O03901,C0438,P010,1,9900.0,web,2025-05-25
O03902,C0489,P055,1,129900.0,app,2025/04/22
O03903,C0215,P004,2,259800.0,app,20250310
O03904,C0429,P035,1,49900.0,web,2025-06-01
O03905,C0279,P010,1,9900.0,web,2025/02/18
O03906,C0498,P047,2,399800.0,web,20250224
O03907,C0028,P011,1,49900.0,web,2025-05-31
O03908,C0235,P014,2,99800.0,app,2025/03/22
O03909,C0367,P038,1,49900.0,app ,20250520
O03910,C0313,P012,3,89700.0,web,2025-05-19
O03911,C0026,P045,3,599700.0,app,2025/04/25
O03912,C0409,P017,2,179800.0,app ,20250316
O03913,C0054,P016,3,389700.0,app ,2025-04-08
O03914,C0029,P035,2,99800.0,APP,2025/05/07
O03915,C0467,P002,1,89900.0,app,20250421
O03916,C0353,P011,1,49900.0,app,2025-04-11
O03917,C0164,P041,1,89900.0,web,2025/04/24
O03918,C0270,P003,1,199900.0,app,20250129
O03919,C0334,P029,1,29900.0,app,2025-03-03
O03920,C0035,P018,3,269700.0,web,2025/02/22
O03921,C0286,P020,1,9900.0,web,20250427
O03922,C0348,P047,2,399800.0,web,2025-06-25
O03923,C0273,P014,1,49900.0,app,2025/04/01
O03924,C0451,P034,3,29700.0,app,20250416
O03925,C0208,P049,1,129900.0,app,2025-03-27
O03926,C0238,P054,1,29900.0,web,2025/05/08
O03927,C0414,P031,3,89700.0,app,20250410
O03928,C0500,P058,1,199900.0,web,2025-06-25
O03929,C0093,P040,1,9900.0,app,2025/04/04
O03930,C0173,P042,1,129900.0,web,20250317
O03931,C0079,P058,3,599700.0,APP,2025-01-03
O03932,C0110,P018,1,89900.0,app,2025/03/22
O03933,C0217,P030,2,19800.0,app,20250415
O03934,C0435,P025,2,19800.0,app,2025-02-01
O03935,C0358,P019,1,49900.0,app,2025/01/08
O03936,C0106,P008,1,49900.0,web,20250328
O03937,C0047,P028,1,89900.0,app,2025-01-30
O03938,C0181,P008,3,149700.0,app ,2025/05/23
O03939,C0064,P031,1,29900.0,web,20250315
O03940,C0246,P003,2,399800.0,app,2025-05-03
O03941,C0244,P003,3,599700.0,APP,2025/05/01
O03942,C0422,P044,1,9900.0,app,20250207
O03943,C0320,P022,3,29700.0,app,2025-05-23
O03944,C0087,P017,3,269700.0,app,2025/06/07
O03945,C0217,P036,1,29900.0,app ,20250623
O03946,C0490,P017,2,179800.0,APP,2025-06-03
O03947,C0007,P014,1,49900.0,APP,2025/04/25
O03948,C0278,P051,1,129900.0,app,20250419
O03949,C0337,P009,2,399800.0,web,2025-03-19
O03950,C0210,P030,1,9900.0,web,2025/02/05
O03951,C0497,P021,2,259800.0,web,20250331
O03952,C0169,P012,2,59800.0,app ,2025-06-08
O03953,C0330,P037,2,99800.0,app,2025/02/09
O03954,C0138,P032,1,129900.0,app,20250315
O03955,C0441,P011,3,149700.0,app,2025-02-15
O03956,C0391,P020,2,19800.0,web,2025/04/17
O03957,C0496,P035,3,149700.0,app,20250619
O03958,C0381,P053,1,29900.0,app,2025-05-26
O03959,C0306,P047,2,399800.0,web,2025/04/10
O03960,C0230,P046,3,599700.0,web,20250613
O03961,C0475,P011,2,99800.0,app,2025-06-27
O03962,C0308,P052,2,99800.0,web,2025/03/02
O03963,C0161,P008,2,99800.0,APP,20250617
O03964,C0001,P004,2,259800.0,web,2025-01-03
O03965,C0236,P027,2,,app ,2025/03/23
O03966,C0437,P044,3,29700.0,web,20250107
O03967,C0188,P040,2,19800.0,web,2025-01-31
O03968,C0418,P038,1,49900.0,app,2025/03/06
O03969,C0004,P047,1,199900.0,app,20250405
O03970,C0401,P030,1,9900.0,app,2025-03-05
O03971,C0132,P044,2,19800.0,web,2025/03/18
O03972,C0427,P048,2,179800.0,web,20250103
O03973,C0218,P048,2,179800.0,app,2025-04-03
O03974,C0260,P027,1,29900.0,web,2025/02/04
O03975,C0001,P021,2,259800.0,web,20250115
O03976,C0071,P052,3,149700.0,app,2025-01-21
O03977,C0478,P020,2,19800.0,web,2025/03/03
O03978,C0178,P060,2,179800.0,web,20250324
O03979,C0457,P004,2,259800.0,web,2025-06-05
O03980,C0189,P011,2,99800.0,APP,2025/01/04
O03981,C0291,P013,3,599700.0,web,20250521
O03982,C0008,P009,1,199900.0,app ,2025-06-28
O03983,C0253,P004,1,,web,2025/06/25
O03984,C0408,P012,1,29900.0,app,20250616
O03985,C0467,P009,1,199900.0,web,2025-03-08
O03986,C0292,P013,1,199900.0,app,2025/04/04
O03987,C0434,P048,2,179800.0,app,20250227
O03988,C0244,P026,2,259800.0,app,2025-05-10
O03989,C0123,P038,1,49900.0,app,2025/01/25
O03990,C0299,P042,2,259800.0,app,20250111
O03991,C0283,P013,1,199900.0,web,2025-01-01
O03992,C0032,P039,3,59700.0,app,2025/02/17
O03993,C0334,P028,1,89900.0,app,20250423
O03994,C0377,P058,1,199900.0,app,2025-06-25
O03995,C0146,P019,2,99800.0,web,2025/05/18
O03996,C0156,P024,1,49900.0,app ,20250322
O03997,C0413,P019,1,49900.0,app,2025-01-30
O03998,C0016,P049,3,389700.0,app,2025/06/12
O03999,C0355,P013,1,199900.0,web,20250424
O04000,C0047,P013,1,199900.0,web,2025-01-19
O04001,C0251,P058,1,199900.0,app,2025/04/20
O04002,C0187,P028,1,89900.0,app,20250203
O04003,C0031,P053,1,29900.0,app ,2025-02-01
O04004,C0260,P002,2,179800.0,app,2025/03/17
O04005,C0421,P010,3,29700.0,app,20250506
O04006,C0017,P022,3,29700.0,app,2025-05-14
O04007,C0039,P013,1,199900.0,app,2025/05/21
O04008,C0304,P058,2,399800.0,app,20250327
O04009,C0430,P009,1,199900.0,web,2025-03-16
O04010,C0474,P033,1,129900.0,web,2025/05/15
O04011,C0432,P014,1,49900.0,app,20250214
O04012,C0039,P048,3,269700.0,app,2025-06-22
O04013,C0489,P020,1,9900.0,web,2025/03/06
O04014,C0132,P015,1,129900.0,web,20250404
O04015,C0030,P032,1,129900.0,app,2025-01-19
O04016,C0158,P033,2,259800.0,web,2025/04/29
O04017,C0278,P017,1,89900.0,app,20250216
O04018,C0203,P024,3,149700.0,app,2025-02-15
O04019,C0066,P030,2,19800.0,web,2025/01/29
O04020,C0108,P013,1,199900.0,app,20250410
O04021,C0268,P059,1,89900.0,app,2025-03-06
O04022,C0222,P047,2,399800.0,app,2025/05/31
O04023,C0292,P048,1,89900.0,web,20250508
O04024,C0018,P016,1,129900.0,web,2025-02-20
O04025,C0090,P002,2,179800.0,app,2025/01/22
O04026,C0181,P017,1,89900.0,web,20250420
O04027,C0255,P032,2,259800.0,web,2025-03-12
O04028,C0455,P043,1,129900.0,web,2025/02/02
O04029,C0253,P008,2,99800.0,web,20250507
O04030,C0257,P052,1,49900.0,web,2025-04-19
O04031,C0383,P003,2,399800.0,web,2025/04/10
O04032,C0442,P012,2,59800.0,app ,20250213
O04033,C0346,P020,1,9900.0,app,2025-01-07
O04034,C0087,P016,2,259800.0,web,2025/05/08
O04035,C0090,P014,2,99800.0,app,20250401
O04036,C0237,P016,2,259800.0,web,2025-05-10
O04037,C0390,P059,2,179800.0,app,2025/01/17
O04038,C0070,P053,1,29900.0,web,20250306
O04039,C0044,P049,1,129900.0,web,2025-04-20
O04040,C0200,P043,1,129900.0,app,2025/01/30
O04041,C0152,P049,1,,web,20250402
O04042,C0086,P051,1,129900.0,app,2025-06-03
O04043,C0019,P054,1,29900.0,web,2025/06/12
O04044,C0101,P033,1,129900.0,web,20250316
O04045,C0402,P030,2,19800.0,app,2025-06-05
O04046,C0095,P059,1,89900.0,app,2025/06/02
O04047,C0254,P012,1,29900.0,web,20250415
O04048,C0357,P015,2,259800.0,web,2025-01-31
O04049,C0030,P018,2,179800.0,web,2025/04/07
O04050,C0249,P028,1,89900.0,app ,20250220
O04051,C0426,P023,1,9900.0,app,2025-02-27
O04052,C0033,P014,2,99800.0,web,2025/02/03
O04053,C0458,P030,2,19800.0,app,20250121
O04054,C0229,P033,2,259800.0,web,2025-02-06
O04055,C0012,P045,1,199900.0,web,2025/03/05
O04056,C0118,P015,3,389700.0,web,20250527
O04057,C0350,P007,1,29900.0,app,2025-05-04
O04058,C0155,P015,3,389700.0,web,2025/04/11
O04059,C0423,P052,2,99800.0,app,20250429
O04060,C0393,P042,3,389700.0,app,2025-03-26
O04061,C0246,P046,2,399800.0,web,2025/03/19
O04062,C0405,P038,3,149700.0,web,20250414
O04063,C0332,P046,2,399800.0,web,2025-03-13
O04064,C0247,P056,2,39800.0,app,2025/04/13
O04065,C0029,P057,2,179800.0,app ,20250318
O04066,C0161,P054,1,29900.0,web,2025-04-20
O04067,C0235,P044,2,19800.0,web,2025/01/19
O04068,C0190,P011,1,49900.0,web,20250510
O04069,C0117,P029,1,29900.0,web,2025-05-14
O04070,C0271,P031,1,29900.0,app,2025/06/06
O04071,C0258,P025,2,19800.0,web,20250618
O04072,C0180,P052,2,99800.0,web,2025-06-28
O04073,C0487,P054,2,59800.0,app,2025/05/13
O04074,C0373,P024,3,149700.0,web,20250618
O04075,C0172,P057,2,,app,2025-03-03
O04076,C0438,P019,2,99800.0,web,2025/06/07
O04077,C0274,P002,1,89900.0,app ,20250413
O04078,C0259,P022,1,9900.0,web,2025-04-10
O04079,C0135,P020,1,9900.0,app ,2025/06/04
O04080,C0171,P033,1,129900.0,web,20250627
O04081,C0210,P008,1,49900.0,app,2025-02-21
O04082,C0236,P025,2,19800.0,web,2025/02/18
O04083,C0422,P046,1,199900.0,app,20250410
O04084,C0421,P009,2,399800.0,web,2025-05-06
O04085,C0186,P034,2,19800.0,app,2025/04/28
O04086,C0417,P057,2,179800.0,app,20250223
O04087,C0364,P023,2,19800.0,app,2025-04-29
O04088,C0443,P005,2,399800.0,app,2025/05/13
O04089,C0095,P055,1,129900.0,web,20250517
O04090,C0378,P025,1,9900.0,web,2025-06-11
O04091,C0011,P008,1,49900.0,app,2025/04/08
O04092,C0068,P016,3,389700.0,web,20250205
O04093,C0379,P054,2,59800.0,web,2025-05-28
O04094,C0210,P048,2,179800.0,web,2025/03/22
O04095,C0196,P045,2,399800.0,web,20250326
O04096,C0369,P052,1,49900.0,app,2025-03-24
O04097,C0098,P015,2,259800.0,app,2025/03/04
O04098,C0093,P001,1,49900.0,app ,20250308
O04099,C0472,P022,1,9900.0,web,2025-06-07
O04100,C0022,P003,1,199900.0,app ,2025/01/03
O04101,C0450,P038,1,49900.0,app,20250626
O04102,C0172,P054,2,59800.0,app ,2025-02-11
O04103,C0383,P014,1,49900.0,app,2025/01/24
O04104,C0134,P036,2,59800.0,app,20250213
O04105,C0426,P018,2,179800.0,web,2025-05-09
O04106,C0025,P047,1,199900.0,web,2025/04/25
O04107,C0185,P041,2,,web,20250629
O04108,C0085,P018,1,89900.0,APP,2025-02-05
O04109,C0055,P003,3,599700.0,APP,2025/02/07
O04110,C0251,P010,1,9900.0,app,20250621
O04111,C0144,P049,1,129900.0,app,2025-03-23
O04112,C0351,P039,2,39800.0,app ,2025/06/24
O04113,C0398,P047,1,199900.0,app,20250129
O04114,C0167,P001,2,99800.0,app,2025-06-28
O04115,C0412,P027,1,29900.0,web,2025/02/10
O04116,C0224,P057,2,179800.0,web,20250329
O04117,C0220,P027,1,29900.0,web,2025-02-17
O04118,C0179,P011,1,49900.0,web,2025/04/24
O04119,C0119,P049,1,129900.0,app,20250122
O04120,C0433,P005,2,399800.0,web,2025-04-09
O04121,C0265,P007,1,29900.0,app,2025/01/17
O04122,C0442,P019,2,99800.0,web,20250327
O04123,C0429,P057,2,179800.0,web,2025-05-13
O04124,C0150,P056,1,19900.0,app,2025/03/02
O04125,C0416,P029,1,29900.0,app,20250330
O04126,C0453,P015,2,259800.0,web,2025-05-14
O04127,C0215,P035,1,,app,2025/03/22
O04128,C0197,P047,1,199900.0,web,20250405
O04129,C0042,P037,3,149700.0,app ,2025-05-25
O04130,C0053,P055,3,389700.0,app,2025/02/28
O04131,C0480,P012,3,89700.0,web,20250616
O04132,C0443,P030,1,9900.0,app,2025-02-23
O04133,C0330,P020,1,9900.0,app,2025/05/06
O04134,C0251,P037,1,49900.0,app,20250625
O04135,C0295,P003,2,399800.0,app,2025-06-14
O04136,C0378,P009,2,399800.0,web,2025/02/17
O04137,C0271,P058,1,,app,20250309
O04138,C0455,P041,2,179800.0,app,2025-04-17
O04139,C0413,P039,1,19900.0,app,2025/03/19
O04140,C0123,P026,1,129900.0,web,20250318
O04141,C0367,P002,3,269700.0,app,2025-01-27
O04142,C0387,P023,2,19800.0,app,2025/03/29
O04143,C0339,P023,1,9900.0,app,20250604
O04144,C0266,P059,2,179800.0,web,2025-03-13
O04145,C0348,P021,2,259800.0,web,2025/06/29
O04146,C0029,P016,1,129900.0,web,20250216
O04147,C0463,P009,1,199900.0,app,2025-04-13
O04148,C0035,P013,1,199900.0,app,2025/01/21
O04149,C0006,P028,2,179800.0,app,20250425
O04150,C0396,P027,3,89700.0,app,2025-02-26
O04151,C0111,P051,3,389700.0,app,2025/04/15
O04152,C0294,P052,2,99800.0,web,20250405
O04153,C0077,P017,1,89900.0,web,2025-06-19
O04154,C0349,P038,1,49900.0,app,2025/04/20
O04155,C0147,P036,1,29900.0,app,20250625
O04156,C0067,P001,2,99800.0,app,2025-01-27
O04157,C0392,P018,1,89900.0,app,2025/05/08
O04158,C0008,P051,2,259800.0,app,20250610
O04159,C0122,P009,1,199900.0,web,2025-03-17
O04160,C0340,P013,1,199900.0,app,2025/02/04
O04161,C0175,P040,2,19800.0,APP,20250408
O04162,C0388,P055,1,129900.0,app,2025-05-24
O04163,C0179,P045,1,199900.0,web,2025/02/05
O04164,C0085,P015,2,259800.0,app,20250307
O04165,C0451,P043,1,129900.0,web,2025-02-25
O04166,C0045,P044,1,9900.0,web,2025/05/25
O04167,C0136,P046,2,399800.0,app,20250528
O04168,C0343,P004,1,129900.0,web,2025-04-04
O04169,C0016,P033,3,389700.0,app ,2025/04/16
O04170,C0333,P024,2,99800.0,web,20250325
O04171,C0195,P036,1,29900.0,app,2025-05-16
O04172,C0496,P051,1,129900.0,app,2025/05/26
O04173,C0009,P041,1,89900.0,web,20250118
O04174,C0316,P010,1,9900.0,app,2025-05-26
O04175,C0334,P036,2,59800.0,APP,2025/05/05
O04176,C0333,P020,1,9900.0,app,20250102
O04177,C0327,P041,2,179800.0,app,2025-03-17
O04178,C0015,P045,1,199900.0,APP,2025/06/28
O04179,C0327,P044,1,9900.0,web,20250518
O04180,C0102,P011,2,99800.0,web,2025-05-22
O04181,C0226,P012,3,89700.0,web,2025/01/26
O04182,C0425,P018,2,179800.0,app,20250216
O04183,C0278,P030,3,29700.0,app,2025-01-30
O04184,C0408,P044,3,29700.0,app,2025/02/25
O04185,C0113,P048,3,269700.0,app ,20250429
O04186,C0485,P037,1,49900.0,app,2025-06-19
O04187,C0428,P020,3,29700.0,web,2025/05/12
O04188,C0001,P025,1,9900.0,web,20250519
O04189,C0266,P012,2,,app ,2025-06-01
O04190,C0491,P021,2,259800.0,web,2025/06/14
O04191,C0208,P025,3,29700.0,app,20250510
O04192,C0110,P011,1,49900.0,web,2025-05-20
O04193,C0200,P009,2,399800.0,web,2025/01/21
O04194,C0440,P050,1,9900.0,app,20250309
O04195,C0369,P025,2,19800.0,web,2025-05-06
O04196,C0473,P035,1,49900.0,app ,2025/02/12
O04197,C0306,P052,2,99800.0,web,20250410
O04198,C0012,P032,2,259800.0,app,2025-05-03
O04199,C0345,P049,3,389700.0,app,2025/04/03
O04200,C0465,P014,3,149700.0,app,20250520
O04201,C0188,P001,1,49900.0,app ,2025-05-09
O04202,C0154,P017,1,89900.0,web,2025/06/10
O04203,C0494,P025,3,29700.0,web,20250426
O04204,C0368,P059,3,269700.0,web,2025-04-25
O04205,C0334,P008,1,49900.0,app,2025/05/22
O04206,C0425,P005,1,199900.0,APP,20250429
O04207,C0420,P005,2,399800.0,web,2025-04-03
O04208,C0377,P041,3,269700.0,app,2025/05/22
O04209,C0279,P035,1,49900.0,web,20250109
O04210,C0171,P019,1,49900.0,web,2025-03-14
O04211,C0134,P023,1,9900.0,app,2025/01/26
O04212,C0495,P009,2,399800.0,web,20250626
O04213,C0453,P054,2,59800.0,app,2025-04-16
O04214,C0427,P030,1,9900.0,app,2025/05/25
O04215,C0025,P050,2,19800.0,app,20250309
O04216,C0018,P016,2,259800.0,app,2025-04-20
O04217,C0190,P033,1,129900.0,app,2025/05/11
O04218,C0141,P002,1,89900.0,app,20250125
O04219,C0043,P014,1,49900.0,web,2025-01-21
O04220,C0334,P046,2,399800.0,app,2025/05/20
O04221,C0284,P001,1,49900.0,web,20250223
O04222,C0146,P026,2,259800.0,web,2025-01-01
O04223,C0315,P058,1,199900.0,app,2025/05/08
O04224,C0444,P025,1,9900.0,app,20250101
O04225,C0319,P016,2,259800.0,web,2025-06-22
O04226,C0441,P015,2,259800.0,web,2025/06/23
O04227,C0092,P026,1,129900.0,web,20250625
O04228,C0179,P047,2,399800.0,web,2025-05-15
O04229,C0056,P044,3,29700.0,app,2025/01/10
O04230,C0155,P016,2,259800.0,web,20250523
O04231,C0160,P014,1,49900.0,app,2025-02-09
O04232,C0111,P029,3,89700.0,app,2025/05/19
O04233,C0137,P024,3,149700.0,app,20250623
O04234,C0232,P047,1,199900.0,app,2025-02-14
O04235,C0480,P055,3,389700.0,web,2025/03/28
O04236,C0468,P015,1,129900.0,web,20250521
O04237,C0220,P019,2,99800.0,app,2025-01-27
O04238,C0481,P008,1,49900.0,web,2025/02/19
O04239,C0068,P034,1,9900.0,app,20250302
O04240,C0302,P002,1,89900.0,web,2025-01-13
O04241,C0249,P027,1,29900.0,web,2025/05/20
O04242,C0482,P010,2,19800.0,web,20250606
O04243,C0496,P035,2,99800.0,web,2025-03-26
O04244,C0323,P023,1,9900.0,app ,2025/03/25
O04245,C0410,P049,3,389700.0,web,20250120
O04246,C0392,P008,2,99800.0,app,2025-01-31
O04247,C0006,P028,1,89900.0,app,2025/01/08
O04248,C0464,P023,2,19800.0,app,20250124
O04249,C0280,P004,3,389700.0,app,2025-06-16
O04250,C0432,P014,1,49900.0,app ,2025/02/02
O04251,C0487,P053,1,29900.0,web,20250211
O04252,C0094,P042,2,259800.0,app,2025-05-23
O04253,C0429,P029,1,29900.0,web,2025/06/09
O04254,C0269,P001,1,49900.0,web,20250519
O04255,C0197,P004,3,389700.0,app,2025-04-04
O04256,C0025,P032,3,389700.0,app,2025/02/06
O04257,C0148,P033,2,259800.0,web,20250527
O04258,C0118,P049,2,259800.0,web,2025-06-28
O04259,C0338,P026,3,389700.0,app,2025/02/03
O04260,C0367,P017,3,269700.0,app,20250222
O04261,C0338,P039,3,59700.0,web,2025-05-20
O04262,C0066,P023,1,9900.0,app ,2025/04/06
O04263,C0458,P032,3,389700.0,APP,20250415
O04264,C0301,P052,1,49900.0,app,2025-02-17
O04265,C0370,P015,3,389700.0,app,2025/02/09
O04266,C0175,P013,1,199900.0,web,20250601
O04267,C0319,P060,1,89900.0,APP,2025-06-27
O04268,C0076,P002,2,179800.0,web,2025/03/29
O04269,C0495,P060,1,89900.0,web,20250212
O04270,C0461,P019,1,49900.0,app,2025-01-17
O04271,C0114,P024,3,149700.0,web,2025/04/12
O04272,C0111,P045,1,,app,20250611
O04273,C0249,P024,3,149700.0,web,2025-04-21
O04274,C0439,P011,1,49900.0,app,2025/03/11
O04275,C0203,P059,2,179800.0,app,20250301
O04276,C0147,P022,1,9900.0,web,2025-06-28
O04277,C0035,P015,2,259800.0,web,2025/03/18
O04278,C0487,P010,1,9900.0,app,20250204
O04279,C0309,P041,3,269700.0,app,2025-06-11
O04280,C0026,P027,1,29900.0,web,2025/01/16
O04281,C0238,P060,2,179800.0,app ,20250526
O04282,C0014,P009,1,199900.0,web,2025-02-07
O04283,C0374,P052,1,49900.0,app,2025/06/20
O04284,C0045,P028,2,,web,20250201
O04285,C0428,P001,3,149700.0,web,2025-01-07
O04286,C0216,P017,3,269700.0,web,2025/02/15
O04287,C0233,P031,1,29900.0,web,20250118
O04288,C0193,P044,3,29700.0,web,2025-03-12
O04289,C0051,P010,3,29700.0,web,2025/02/09
O04290,C0427,P037,2,99800.0,web,20250329
O04291,C0375,P029,3,89700.0,web,2025-03-19
O04292,C0214,P018,3,269700.0,app,2025/06/27
O04293,C0151,P047,1,199900.0,APP,20250105
O04294,C0440,P038,1,49900.0,web,2025-03-27
O04295,C0275,P039,1,19900.0,app,2025/01/22
O04296,C0338,P049,1,129900.0,app,20250315
O04297,C0076,P006,3,29700.0,app,2025-03-31
O04298,C0439,P040,3,29700.0,app,2025/03/20
O04299,C0220,P012,1,29900.0,APP,20250615
O04300,C0348,P053,1,29900.0,web,2025-04-29
O04301,C0444,P014,2,99800.0,app,2025/06/26
O04302,C0187,P044,3,29700.0,app,20250509
O04303,C0289,P055,2,259800.0,web,2025-03-19
O04304,C0403,P010,3,29700.0,web,2025/02/05
O04305,C0028,P054,2,59800.0,app ,20250405
O04306,C0379,P020,2,19800.0,app,2025-01-28
O04307,C0180,P015,2,259800.0,web,2025/04/08
O04308,C0253,P031,1,29900.0,web,20250204
O04309,C0126,P007,3,89700.0,app ,2025-03-03
O04310,C0177,P058,1,199900.0,web,2025/03/28
O04311,C0037,P041,2,179800.0,app,20250623
O04312,C0410,P010,1,9900.0,web,2025-04-18
O04313,C0099,P010,1,9900.0,web,2025/05/05
O04314,C0098,P048,1,89900.0,web,20250320
O04315,C0127,P039,3,59700.0,web,2025-05-05
O04316,C0483,P028,1,89900.0,web,2025/03/02
O04317,C0168,P030,2,19800.0,app,20250126
O04318,C0080,P037,2,99800.0,app,2025-06-12
O04319,C0294,P055,1,129900.0,web,2025/02/26
O04320,C0333,P003,1,199900.0,app,20250512
O04321,C0126,P050,2,19800.0,app,2025-02-11
O04322,C0343,P043,1,129900.0,web,2025/06/22
O04323,C0310,P015,1,129900.0,web,20250616
O04324,C0150,P021,1,129900.0,web,2025-01-22
O04325,C0016,P052,1,49900.0,APP,2025/05/19
O04326,C0028,P037,3,149700.0,app,20250614
O04327,C0496,P056,1,19900.0,web,2025-03-31
O04328,C0419,P012,1,29900.0,app,2025/06/28
O04329,C0444,P004,2,,web,20250227
O04330,C0173,P047,1,199900.0,web,2025-01-07
O04331,C0046,P009,3,599700.0,app,2025/05/16
O04332,C0328,P039,2,39800.0,app,20250220
O04333,C0236,P042,2,259800.0,web,2025-05-31
O04334,C0439,P028,2,179800.0,app,2025/03/31
O04335,C0214,P023,2,19800.0,web,20250418
O04336,C0085,P045,2,399800.0,web,2025-01-09
O04337,C0282,P040,2,19800.0,APP,2025/06/23
O04338,C0232,P044,1,9900.0,app,20250207
O04339,C0085,P022,2,19800.0,app,2025-04-21
O04340,C0409,P024,1,49900.0,app,2025/01/13
O04341,C0489,P051,2,259800.0,app ,20250107
O04342,C0065,P058,2,399800.0,web,2025-05-19
O04343,C0134,P026,2,259800.0,web,2025/06/27
O04344,C0151,P030,1,9900.0,app,20250308
O04345,C0115,P033,1,129900.0,app,2025-02-10
O04346,C0064,P016,1,129900.0,app,2025/06/06
O04347,C0343,P022,1,9900.0,web,20250614
O04348,C0427,P049,1,129900.0,web,2025-01-16
O04349,C0363,P057,1,89900.0,app,2025/02/13
O04350,C0407,P050,3,29700.0,web,20250219
O04351,C0352,P043,2,259800.0,web,2025-05-14
O04352,C0158,P018,1,89900.0,web,2025/01/18
O04353,C0077,P007,1,29900.0,web,20250527
O04354,C0491,P050,1,9900.0,app,2025-02-20
O04355,C0146,P026,1,129900.0,app,2025/01/03
O04356,C0343,P008,1,49900.0,web,20250330
O04357,C0463,P006,1,9900.0,web,2025-02-23
O04358,C0225,P030,1,9900.0,app,2025/02/18
O04359,C0405,P039,2,39800.0,web,20250128
O04360,C0313,P023,3,,app,2025-02-07
O04361,C0103,P032,1,129900.0,app,2025/01/28
O04362,C0407,P022,1,9900.0,app,20250201
O04363,C0347,P042,1,129900.0,app,2025-02-10
O04364,C0301,P043,2,259800.0,web,2025/02/05
O04365,C0428,P057,2,179800.0,app,20250413
O04366,C0466,P045,2,399800.0,web,2025-02-05
O04367,C0088,P009,1,199900.0,web,2025/04/17
O04368,C0371,P031,2,59800.0,web,20250506
O04369,C0303,P007,2,59800.0,web,2025-03-28
O04370,C0168,P009,2,399800.0,web,2025/03/07
O04371,C0435,P013,2,399800.0,web,20250518
O04372,C0170,P058,2,399800.0,app,2025-03-11
O04373,C0135,P003,1,199900.0,APP,2025/03/20
O04374,C0050,P035,2,99800.0,web,20250403
O04375,C0432,P033,1,129900.0,app,2025-04-02
